timestamp,ip,protocol,port,hostname,tag,mac_address,asn,geo,region,city,workgroup,machine_name,username,naics,sic,sector
8/1/2020 1:47,210.245.95.108,udp,137,,netbios,14-FE-B5-D4-99-10,18403,VN,HA NOI,HANOI,START,BT,,517311,,Communications
8/1/2020 1:47,113.161.56.115,udp,137,,netbios,00-00-00-00-00-00,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,RASPBX,RASPBX,517311,,Communications
8/1/2020 1:47,125.253.114.42,udp,137,,netbios,00-50-56-A3-5E-8B,45538,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN10391,,0,,Communications
8/1/2020 1:47,103.150.125.89,udp,137,,netbios,00-50-56-9C-87-12,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:47,117.2.74.38,udp,137,,netbios,00-00-00-00-00-00,7552,VN,HA NOI,HANOI,WORKGROUP,SERVER-VOSTRO-3,SERVER-VOSTRO-3,517312,,Communications
8/1/2020 1:47,103.3.244.111,udp,137,mx111244.v-1000.com,netbios,00-50-56-B4-73-38,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-AQL85IJ8Q92,,0,,Communications
8/1/2020 1:47,103.90.231.158,udp,137,,netbios,00-16-3E-05-DB-E2,135932,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,,0,,Communications
8/1/2020 1:47,112.78.3.24,udp,137,,netbios,00-1C-42-94-DC-8A,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-VK7DH3Q9890,,0,,Communications
8/1/2020 1:47,103.42.56.47,udp,137,ip.vnptcorp.com,netbios,00-50-56-A1-51-0E,45899,VN,HA NOI,HANOI,WORKGROUP,HAI47,,0,,Communications
8/1/2020 1:47,103.90.235.67,udp,137,,netbios,52-54-00-00-E1-58,135917,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,,0,,Communications
8/1/2020 1:47,118.71.113.51,udp,137,ip-address-pool-xxx.fpt.vn,netbios,1C-1B-0D-71-39-3B,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,GIAYLONGTHINH,,517311,,Communications
8/1/2020 1:47,202.158.246.55,udp,137,,netbios,00-50-56-A3-37-E7,135918,VN,DA NANG,DA NANG,WORKGROUP,WIN12012,,0,,Communications
8/1/2020 1:47,49.236.208.224,udp,137,,netbios,00-50-56-A3-76-2D,135918,VN,QUANG TRI,QUANG TRI,WORKGROUP,WIN6092,,0,,Communications
8/1/2020 1:47,210.211.116.29,udp,137,,netbios,84-34-97-11-4F-98,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-BGTIV6VESGG,,0,,Communications
8/1/2020 1:47,202.158.244.10,udp,137,,netbios,00-50-56-A3-84-B6,135918,VN,HA NOI,HANOI,WORKGROUP,WIN20154,,0,,Communications
8/1/2020 1:47,118.70.5.14,udp,137,,netbios,D0-94-66-7A-FE-64,18403,VN,HA NOI,HANOI,WORKGROUP,SERVER,,517311,,Communications
8/1/2020 1:47,103.151.238.186,udp,137,,netbios,00-50-56-A3-FB-D6,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22450,,0,,Communications
8/1/2020 1:48,14.245.165.96,udp,137,,netbios,30-9C-23-AD-AD-5C,45899,VN,HA NOI,HANOI,WORKGROUP,DESKTOP-12J6D6C,,517311,,Communications
8/1/2020 1:48,123.30.235.38,udp,137,static.vnpt.vn,netbios,00-25-90-0E-E4-FE,45899,VN,HA NOI,HANOI,WORKGROUP,VV1,,517311,,Communications
8/1/2020 1:48,116.98.192.110,udp,137,dynamic-adsl.viettel.vn,netbios,00-04-CA-11-71-5E,24086,VN,LAM DONG,DA LAT,WORKGROUP,PC2016111119GYK,,517312,,Communications
8/1/2020 1:48,113.175.240.135,udp,137,static.vnpt.vn,netbios,00-00-00-00-00-00,45899,VN,HA TINH,HA TINH,WORKGROUP,VUQUANG,VUQUANG,517311,,Communications
8/1/2020 1:48,116.98.118.168,udp,137,dynamic-ip-adsl.viettel.vn,netbios,10-7B-44-A4-33-15,24086,VN,DA NANG,DA NANG,WORKGROUP,BIDA,,517312,,Communications
8/1/2020 1:48,103.63.109.231,udp,137,,netbios,06-71-A6-01-05-22,38732,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-95CB2C9HHVO,,0,,Communications
8/1/2020 1:48,210.211.124.19,udp,137,,netbios,00-21-5E-55-6A-22,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-NQH8AIBVHOK,,0,,Communications
8/1/2020 1:48,103.133.106.144,udp,137,,netbios,00-15-5D-5B-30-F5,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,,0,,Communications
8/1/2020 1:48,118.70.124.146,udp,137,,netbios,1C-1B-0D-BC-63-4D,18403,VN,HA NOI,HANOI,WORKGROUP,PC2,,517311,,Communications
8/1/2020 1:48,103.63.104.11,udp,137,,netbios,06-BA-34-00-16-A6,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WSP-WEB,,0,,Communications
8/1/2020 1:48,45.117.166.10,udp,137,,netbios,00-50-56-A3-9D-C9,45538,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN23423,,0,,Communications
8/1/2020 1:48,45.117.166.121,udp,137,,netbios,00-50-56-A3-EC-C2,45538,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN23179,,0,,Communications
8/1/2020 1:48,103.140.249.176,udp,137,static-ptr.vndata.vn,netbios,FA-16-3E-11-71-45,24088,VN,HA NOI,HANOI,WORKGROUP,LDQUAN-2012-05,,0,,Communications
8/1/2020 1:48,222.253.253.79,udp,137,static.vnpt.vn,netbios,78-2B-CB-27-1F-EC,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,SERVER-PC,,517311,,Communications
8/1/2020 1:48,103.95.198.56,udp,137,,netbios,00-50-56-A3-22-7D,135918,VN,HA NOI,HANOI,WORKGROUP,WIN18546,,0,,Communications
8/1/2020 1:48,103.79.141.133,udp,137,,netbios,00-15-5D-8D-0B-3E,45899,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:48,103.116.107.247,udp,137,,netbios,6E-E3-46-58-9D-C2,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-QLRU53S2SVA,,812112,,Communications
8/1/2020 1:48,123.30.237.68,udp,137,,netbios,00-50-56-A6-56-A8,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-44AVKVU15KC,,517311,,Communications
8/1/2020 1:48,103.95.198.137,udp,137,,netbios,00-50-56-A3-63-8C,135918,VN,HA NOI,HANOI,WORKGROUP,WIN19251,,0,,Communications
8/1/2020 1:48,27.72.243.194,udp,137,dynamic-ip-adsl.viettel.vn,netbios,00-21-5A-AB-46-4A,7552,VN,HA NOI,HANOI,WORKGROUP,SUNNYVIETNAMYB,,517312,,Communications
8/1/2020 1:48,202.158.245.207,udp,137,,netbios,00-50-56-A3-C9-C4,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN17376,,0,,Communications
8/1/2020 1:48,103.142.138.207,udp,137,,netbios,00-0C-29-FB-6A-75,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:48,115.84.183.18,udp,137,,netbios,00-00-00-00-00-00,38731,VN,HA NOI,HANOI,WORKGROUP,NAS-TINHTUOM,NAS-TINHTUOM,0,,Communications
8/1/2020 1:48,103.125.188.96,udp,137,,netbios,38-EA-A7-8C-4F-1C,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-NG6SNLNPEML,,0,,Communications
8/1/2020 1:48,123.30.240.27,udp,137,static.vnpt.vn,netbios,00-50-56-91-F5-62,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-TBK7SDMP5PG,,517311,,Communications
8/1/2020 1:48,116.108.190.191,udp,137,,netbios,60-45-CB-A6-0C-76,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,TUYEN,,517312,,Communications
8/1/2020 1:48,14.245.80.254,udp,137,static.vnpt.vn,netbios,00-00-00-00-00-00,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,DELTAGALIVN,DELTAGALIVN,517311,,Communications
8/1/2020 1:48,103.149.253.21,udp,137,,netbios,00-50-56-A3-57-B5,135918,VN,DONG THAP,CAO LANH,WORKGROUP,WIN20751,,0,,Communications
8/1/2020 1:48,103.149.252.86,udp,137,,netbios,00-50-56-A3-EE-D4,135918,VN,DONG THAP,CAO LANH,WORKGROUP,WIN21975,,0,,Communications
8/1/2020 1:48,183.80.9.122,udp,137,,netbios,B8-CA-3A-77-63-B9,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,DESKTOP-OMT3O4J,,517311,,Communications
8/1/2020 1:48,103.125.188.98,udp,137,,netbios,00-15-5D-A2-27-08,135905,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:48,103.151.239.78,udp,137,,netbios,00-50-56-A3-0C-70,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22676,,0,,Communications
8/1/2020 1:48,27.72.31.209,udp,137,,netbios,50-9A-4C-69-F5-BF,7552,VN,HA NOI,HANOI,WORKGROUP,WIN-5FU3NNEKV2G,,517312,,Communications
8/1/2020 1:48,103.9.159.116,udp,137,,netbios,2C-59-E5-48-86-C8,63730,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,HIFOODS,,0,,Communications
8/1/2020 1:48,103.57.210.5,udp,137,,netbios,00-50-56-BA-06-E8,131353,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-Q41ARIE5ID6,,0,,Communications
8/1/2020 1:48,118.69.81.42,udp,137,,netbios,00-1E-67-F7-43-CD,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-HGF1LNP8L4B,,517311,,Communications
8/1/2020 1:48,113.160.166.102,udp,137,static.vnpt.vn,netbios,50-65-F3-E6-EF-DC,45899,VN,TUYEN QUANG,TUYEN QUANG,WORKGROUP,SERVER,,517311,,Communications
8/1/2020 1:48,222.252.12.129,udp,137,static.vnpt-hanoi.com.vn,netbios,40-B0-76-7B-9A-DA,45899,VN,HA NOI,HANOI,WORKGROUP,BEEGREENSVR,,517311,,Communications
8/1/2020 1:48,203.113.151.221,udp,137,,netbios,00-00-00-00-00-00,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,LAB,LAB,517312,,Communications
8/1/2020 1:48,103.141.139.164,udp,137,,netbios,5C-B9-01-89-AC-80,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-E8J55UKE95K,,0,,Communications
8/1/2020 1:48,103.139.155.199,udp,137,,netbios,00-50-56-A3-70-C5,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN20328,,0,,Communications
8/1/2020 1:48,103.151.238.198,udp,137,,netbios,00-50-56-A3-A4-25,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22436,,0,,Communications
8/1/2020 1:48,42.117.7.185,udp,137,,netbios,40-F2-E9-21-54-32,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,TDT-HOST01,,517311,,Communications
8/1/2020 1:48,210.211.99.175,udp,137,,netbios,00-0C-29-36-86-9A,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-A94V87SB33K,,0,,Communications
8/1/2020 1:48,117.2.126.151,udp,137,localhost,netbios,10-98-36-A0-36-15,7552,VN,HA NOI,HANOI,WORKGROUP,WIN-2U767JFEMF5,,517312,,Communications
8/1/2020 1:48,103.79.141.200,udp,137,,netbios,00-15-5D-8D-02-16,45899,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:48,113.160.229.85,udp,137,static.vnpt.vn,netbios,3C-A8-2A-21-0B-5A,45899,VN,DA NANG,DA NANG,WORKGROUP,WINDOWS-KCQBGJN,,517311,,Communications
8/1/2020 1:48,103.28.33.110,udp,137,,netbios,00-50-56-A3-F5-77,135918,VN,HA NOI,HANOI,WORKGROUP,WIN15266,,0,,Communications
8/1/2020 1:48,103.79.141.187,udp,137,,netbios,00-15-5D-1C-C6-73,45899,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:48,103.95.198.239,udp,137,,netbios,00-50-56-A3-0D-1D,135918,VN,HA NOI,HANOI,WORKGROUP,WIN19287,,0,,Communications
8/1/2020 1:48,103.78.88.119,udp,137,,netbios,00-50-56-86-C2-E3,131414,VN,HA NOI,HANOI,WORKGROUP,WINDOWS2012-64,,0,,Communications
8/1/2020 1:48,210.211.126.125,udp,137,,netbios,EC-B1-D7-89-99-98,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,AEGAME,,0,,Communications
8/1/2020 1:48,115.79.39.19,udp,137,,netbios,00-00-00-00-00-00,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,ALICE,ALICE,517312,,Communications
8/1/2020 1:48,183.81.22.213,udp,137,,netbios,40-8D-5C-1C-6D-55,18403,VN,BAC NINH,BAC NINH,WORKGROUP,SERVER,,517311,,Communications
8/1/2020 1:48,118.69.170.36,udp,137,,netbios,00-25-90-96-F0-77,18403,VN,HA NOI,HANOI,WORKGROUP,WIN-2HG7G5EOSBM,,517311,,Communications
8/1/2020 1:48,49.236.208.163,udp,137,,netbios,00-50-56-A3-4B-53,135918,VN,QUANG TRI,QUANG TRI,WORKGROUP,WIN19573,,0,,Communications
8/1/2020 1:48,103.68.251.72,udp,137,network.powernet.vn,netbios,00-50-56-99-57-AA,135905,VN,BINH DUONG,THU DAU MOT,WORKGROUP,WIN-F50FVLJ8FZJ,,0,,Communications
8/1/2020 1:48,202.158.244.177,udp,137,,netbios,00-50-56-A3-96-90,135918,VN,HA NOI,HANOI,WORKGROUP,WIN23631,,0,,Communications
8/1/2020 1:48,125.212.229.41,udp,137,,netbios,00-0C-29-AB-EC-98,38731,VN,HA NOI,HANOI,WORKGROUP,WIN-DDQ3FLOMJ9J,,517312,,Communications
8/1/2020 1:48,123.31.29.178,udp,137,static.vnpt.vn,netbios,00-50-56-91-23-92,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-QO4Q01ICN6L,,517311,,Communications
8/1/2020 1:48,125.212.203.115,udp,137,,netbios,90-B1-1C-30-9F-2A,38731,VN,HA NOI,HANOI,WORKGROUP,WIN-DK7EMAHKBUT,,517312,,Communications
8/1/2020 1:48,103.142.139.197,udp,137,,netbios,00-50-56-9C-C0-9C,63731,VN,HA NOI,HANOI,WORKGROUP,WIN-A26UT48OOP7,,0,,Communications
8/1/2020 1:48,103.140.251.27,udp,137,,netbios,38-EA-A7-8C-87-BC,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-TJC13IDJ625,,0,,Communications
8/1/2020 1:48,42.114.185.104,udp,137,,netbios,7C-A7-B0-B5-8C-7C,18403,VN,HA NOI,HANOI,WORKGROUP,ADMINISTRATOR,,517311,,Communications
8/1/2020 1:48,123.30.151.134,udp,137,static.vnpt.vn,netbios,00-15-5D-00-00-D9,45899,VN,HA NOI,HANOI,,,,517311,,Communications
8/1/2020 1:48,113.160.1.70,udp,137,static.vnpt-hanoi.com.vn,netbios,00-15-58-DB-11-FA,45899,VN,HA NOI,HANOI,PHANMAU,SIGNA,,517311,,Communications
8/1/2020 1:48,125.212.251.82,udp,137,,netbios,2A-65-48-27-2D-70,3873,VN,HA NOI,HANOI,,,,517312,,Communications
8/1/2020 1:48,103.125.191.132,udp,137,,netbios,00-15-5D-E5-10-E0,135905,VN,THAI NGUYEN,THAI NGUYEN,WORKGROUP,WIN-67FNMQRVGI3,,0,,Communications
8/1/2020 1:48,103.153.64.59,udp,137,,netbios,00-50-56-A3-9D-22,140744,VN,HA NOI,HANOI,WORKGROUP,WIN24243,,0,,Communications
8/1/2020 1:48,103.68.251.51,udp,137,network.powernet.vn,netbios,00-50-56-99-B1-DA,135905,VN,BINH DUONG,THU DAU MOT,WORKGROUP,WIN-6HJ0U3XF9ZS,,0,,Communications
8/1/2020 1:48,113.161.178.107,udp,137,static.vnpt.vn,netbios,00-0C-29-DA-87-A5,45899,VN,TAY NINH,TAY NINH,WORKGROUP,USER-PC,,517311,,Communications
8/1/2020 1:49,103.150.125.150,udp,137,,netbios,00-50-56-9C-6E-EE,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:49,123.20.38.4,udp,137,,netbios,B8-97-5A-31-8D-41,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,HAKT-PC,,517311,,Communications
8/1/2020 1:49,112.197.91.95,udp,137,,netbios,00-00-00-00-00-00,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,MACBOOKPRO-073D,,0,,Communications
8/1/2020 1:49,125.253.126.187,udp,137,,netbios,00-50-56-BA-85-13,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-CI4O1021MPQ,,0,,Communications
8/1/2020 1:49,123.16.15.97,udp,137,static.vnpt.vn,netbios,A4-FC-77-4A-86-85,45899,VN,HA NOI,HANOI,WORKGROUP,ADMIN_PC,,517311,,Communications
8/1/2020 1:49,103.28.34.14,udp,137,,netbios,00-50-56-A3-3C-51,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN23082,,0,,Communications
8/1/2020 1:49,118.69.161.9,udp,137,,netbios,00-24-8C-3F-E5-87,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,ADMIN-PC,,517311,,Communications
8/1/2020 1:49,113.161.10.245,udp,137,,netbios,00-00-00-00-00-00,45899,VN,THUA THIEN-HUE,HUE,WORKGROUP,CHAT,CHAT,517311,,Communications
8/1/2020 1:49,103.147.186.200,udp,137,,netbios,00-50-56-AB-3E-41,131378,VN,HA NOI,HANOI,WORKGROUP,SVR01,,0,,Communications
8/1/2020 1:49,103.63.108.13,udp,137,,netbios,06-96-60-01-04-22,38732,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-83V9963J0U7,,0,,Communications
8/1/2020 1:49,49.236.209.224,udp,137,,netbios,00-50-56-B1-17-47,135918,VN,HA NOI,HANOI,WORKGROUP,WIN26,,0,,Communications
8/1/2020 1:49,123.30.151.154,udp,137,,netbios,00-15-5D-00-01-9C,45899,VN,HA NOI,HANOI,,,,517311,,Communications
8/1/2020 1:49,27.73.136.189,udp,137,localhost,netbios,D0-50-99-AD-C7-58,7552,VN,HAI DUONG,HAI DUONG,WORKGROUP,TOQWELORZMTMVWS,,517312,,Communications
8/1/2020 1:49,49.236.209.187,udp,137,,netbios,00-50-56-A3-F1-A2,135918,VN,HA NOI,HANOI,WORKGROUP,WIN2608,,0,,Communications
8/1/2020 1:49,103.139.155.61,udp,137,,netbios,00-50-56-A3-A3-13,135918,VN,BAC GIANG,BAC GIANG,WORKGROUP,WIN23124,,0,,Communications
8/1/2020 1:49,103.95.196.189,udp,137,,netbios,00-50-56-A3-96-2A,135918,VN,HA NOI,HANOI,WORKGROUP,WIN15733,,0,,Communications
8/1/2020 1:49,103.153.64.74,udp,137,,netbios,00-50-56-A3-9B-BD,140744,VN,HA NOI,HANOI,WORKGROUP,WIN24198,,0,,Communications
8/1/2020 1:49,112.78.1.53,udp,137,,netbios,00-1C-42-B4-1E-8B,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,,0,,Communications
8/1/2020 1:49,103.150.124.160,udp,137,,netbios,00-50-56-9C-24-DD,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:49,27.78.221.9,udp,137,localhost,netbios,00-00-00-00-00-00,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,HT-OFFICE01,HT-OFFICE01,517312,,Communications
8/1/2020 1:49,103.141.139.244,udp,137,,netbios,00-15-5D-86-0C-25,135905,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:49,103.151.238.224,udp,137,,netbios,00-50-56-A3-8A-1D,38245,VN,HA NOI,HANOI,WORKGROUP,WIN22266,,0,,Communications
8/1/2020 1:49,103.116.104.195,udp,137,,netbios,00-50-56-9C-2B-5B,63731,VN,HA NOI,HANOI,,,,812112,,Communications
8/1/2020 1:49,14.177.235.81,udp,137,,netbios,D0-94-66-7E-8E-55,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-3TMFAM2STEA,,517311,,Communications
8/1/2020 1:49,103.74.122.143,udp,137,sv122143.bkns.vn,netbios,CE-C0-66-71-14-72,135967,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:49,14.177.129.126,udp,137,static.vnpt.vn,netbios,5C-C5-D4-C5-7E-1B,45899,VN,HA NOI,HANOI,WORKGROUP,ADMINISTRATOR,,517311,,Communications
8/1/2020 1:49,113.162.84.51,udp,137,,netbios,14-02-EC-06-50-55,45899,VN,VINH PHUC,VINH YEN,WORKGROUP,SERVER,,517311,,Communications
8/1/2020 1:49,123.24.191.11,udp,137,,netbios,00-00-00-00-00-00,45899,VN,HA NOI,HANOI,WORKGROUP,TUYENKA-HOME,TUYENKA-HOME,517311,,Communications
8/1/2020 1:49,123.31.42.143,udp,137,static.vnpt.vn,netbios,00-25-90-F0-00-C1,45899,VN,HA NOI,HANOI,WORKGROUP,WIN-8BADEPU9JLM,,517311,,Communications
8/1/2020 1:49,103.95.197.61,udp,137,,netbios,00-50-56-9A-47-57,135918,VN,HA NOI,HANOI,WORKGROUP,WEBSERVICE,,0,,Communications
8/1/2020 1:49,49.236.210.185,udp,137,,netbios,00-50-56-B1-06-EC,135918,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:49,14.225.74.35,udp,137,,netbios,00-50-56-BC-69-3D,45899,VN,HA NOI,HANOI,,,,517311,,Communications
8/1/2020 1:49,14.225.9.183,udp,137,,netbios,00-50-56-87-68-91,135905,VN,HA NOI,HANOI,WORKGROUP,WIN-OKHVN8BHO6M,,517311,,Communications
8/1/2020 1:49,103.57.211.125,udp,137,,netbios,00-50-56-BA-8C-91,131353,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-SSCM8T1VC4K,,0,,Communications
8/1/2020 1:49,103.89.85.239,udp,137,,netbios,00-50-56-9C-50-B5,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-EO1LE5HJH0F,,0,,Communications
8/1/2020 1:49,171.228.192.219,udp,137,,netbios,74-EE-2A-F0-C1-E3,7552,VN,LAO CAI,LAO CAI,WORKGROUP,ADMINISTRATOR,,517312,,Communications
8/1/2020 1:49,103.116.104.37,udp,137,,netbios,00-50-56-9C-86-B4,63731,VN,HA NOI,HANOI,,,,812112,,Communications
8/1/2020 1:49,125.212.244.141,udp,137,125-212-244-141-bizmac.vn,netbios,6C-AE-8B-20-A9-F5,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,TITEO,,517312,,Communications
8/1/2020 1:49,14.228.62.20,udp,137,,netbios,F4-6D-04-70-15-CF,45899,VN,HA NOI,HANOI,WORKGROUP,ADMINISTRATOR,,517311,,Communications
8/1/2020 1:49,103.142.138.36,udp,137,,netbios,E6-89-45-38-AC-88,63731,VN,HA NOI,HANOI,WORKGROUP,DESKTOP-G6DYC5I,,0,,Communications
8/1/2020 1:49,171.244.23.235,udp,137,,netbios,B8-CA-3A-61-8A-04,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-0MFD7520NPJ,,517312,,Communications
8/1/2020 1:49,125.212.225.125,udp,137,,netbios,00-50-56-97-04-38,38731,VN,HA NOI,HANOI,WORKGROUP,WIN-D4ITAGC7IS1,,517312,,Communications
8/1/2020 1:49,203.171.20.193,udp,137,static.cmcti.vn,netbios,06-99-44-01-1A-DB,45903,VN,HA NOI,HANOI,WORKGROUP,WIN-VJ8OUCFNLPA,,0,,Communications
8/1/2020 1:49,202.143.110.11,udp,137,,netbios,00-50-56-A1-1A-E1,56158,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,,0,,Communications
8/1/2020 1:49,113.160.161.161,udp,137,,netbios,98-BE-94-48-AA-72,45899,VN,THAI NGUYEN,THAI NGUYEN,WORKGROUP,TNG-GPLX,,517311,,Communications
8/1/2020 1:49,171.244.27.68,udp,137,,netbios,F4-03-43-03-AC-ED,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-KD6O8EE8J54,,517312,,Communications
8/1/2020 1:49,220.231.90.204,udp,137,,netbios,00-17-A4-78-64-D2,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,SVRDHCP,,517312,,Communications
8/1/2020 1:49,103.89.85.238,udp,137,,netbios,00-50-56-9C-BD-02,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-3OKVUFT2HF1,,0,,Communications
8/1/2020 1:49,103.153.65.67,udp,137,,netbios,00-50-56-A3-B4-98,140744,VN,HA NOI,HANOI,WORKGROUP,WIN24185,,0,,Communications
8/1/2020 1:49,103.28.33.174,udp,137,,netbios,00-50-56-A3-4A-A8,135918,VN,HA NOI,HANOI,WORKGROUP,WIN21803,,0,,Communications
8/1/2020 1:49,210.245.21.239,udp,137,,netbios,00-25-90-6B-15-C0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,WORKGROUP,WIN-1RSRI1HBPSQ,,517311,,Communications
8/1/2020 1:49,14.170.71.235,udp,137,,netbios,00-19-D1-57-51-BC,45899,VN,SON LA,SON LA,WORKGROUP,EFILM,,517311,,Communications
8/1/2020 1:49,115.75.181.168,udp,137,,netbios,E4-54-E8-C3-D8-7C,7552,VN,CAN THO,CAN THO,WORKGROUP,DESKTOP-08NK4PD,,517312,,Communications
8/1/2020 1:49,103.151.239.161,udp,137,,netbios,00-50-56-A3-96-6C,38245,VN,HA NOI,HANOI,WORKGROUP,WIN24005,,0,,Communications
8/1/2020 1:49,103.116.104.10,udp,137,,netbios,00-0C-29-30-42-C8,63731,VN,HA NOI,HANOI,,,,812112,,Communications
8/1/2020 1:49,103.139.154.152,udp,137,,netbios,00-50-56-A3-38-0F,135918,VN,HA NOI,HANOI,WORKGROUP,WIN19584,,0,,Communications
8/1/2020 1:49,117.2.127.200,udp,137,localhost,netbios,C0-25-E9-1F-04-CD,7552,VN,DA NANG,DA NANG,WORKGROUP,MAYCHU,,517312,,Communications
8/1/2020 1:49,118.69.168.70,udp,137,mail.earth-vn.com,netbios,98-F2-B3-8D-C8-CF,18403,VN,HA NOI,HANOI,WORKGROUP,WINDOWS-8CJVJ3G,,517311,,Communications
8/1/2020 1:49,103.116.104.25,udp,137,,netbios,00-50-56-9C-85-D1,63731,VN,HA NOI,HANOI,,,,812112,,Communications
8/1/2020 1:49,115.84.183.28,udp,137,,netbios,0C-C4-7A-0C-04-AC,38731,VN,HA NOI,HANOI,WORKGROUP,WIN-QIIOO6VAQFK,,0,,Communications
8/1/2020 1:49,103.150.124.179,udp,137,,netbios,00-50-56-9C-A2-E6,63731,VN,HA NOI,HANOI,,,,0,,Communications
8/1/2020 1:50,103.89.89.78,udp,137,,netbios,00-15-5D-BD-E4-C5,135905,VN,THUA THIEN-HUE,HUE,,,,0,,Communications
8/1/2020 1:50,222.255.25.11,udp,137,,netbios,00-21-5E-74-9C-FC,45899,VN,HA NOI,HANOI,WORKGROUP,FTPCUOC,,517311,,Communications
8/1/2020 1:50,113.22.52.249,udp,137,,netbios,00-00-00-00-00-00,18403,VN,HA NOI,HANOI,SAMBASVR,MYGROUP,MYGROUP,517311,,Communications
8/1/2020 1:50,103.90.234.192,udp,137,,netbios,52-54-00-D3-C4-47,135917,VN,HO CHI MINH,THANH PHO HO CHI MINH,,,,0,,Communications
