"timestamp","ip","port","hostname","asn","geo","region","city","naics","sic","product","banner"
"2020-08-01 10:14:12","123.21.15.71",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:12","14.238.19.250",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:13","118.70.105.172",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:14","14.238.15.178",5900,"static.vnpt.vn",45899,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:14","113.161.238.112",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.3","RFB 003.003"
"2020-08-01 10:14:14","113.161.32.80",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:14:14","14.241.100.3",5900,"static.vnpt.vn",45899,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:14","27.78.18.136",5900,"localhost",7552,"VN","BAC NINH","BAC NINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:14:16","14.160.136.2",5900,"static.vnpt.vn",45899,"VN","TRA VINH","TRA VINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:22","123.21.225.76",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:22","103.130.219.52",5900,,135951,"VN","HA NOI","HANOI",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:28","14.161.3.86",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:30","118.69.44.54",5900,"mailbk.sapharco.com",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:30","115.74.22.44",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:30","14.241.186.20",5900,,45899,"VN","CAN THO","CAN THO",517311,,"VNC protocol 3.3","RFB 003.003"
"2020-08-01 10:14:34","113.162.160.132",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:14:34","113.161.144.143",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:35","113.160.219.219",5900,"static.vnpt.vn",45899,"VN","BAC GIANG","BAC GIANG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:48","14.175.212.74",5900,"static.vnpt.vn",45899,"VN","BINH DINH","QUI NHON",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:14:48","113.161.44.60",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:48","103.15.49.171",5900,,45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:49","118.69.128.61",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:50","14.161.36.199",5900,"mail.sakosvn.com",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:51","113.180.99.66",5900,"static.vnpt.vn",45899,"VN","BEN TRE","BEN TRE",517311,,"RealVNC (unlicensed) protocol 3.3","RFB 003.003|nVNC Server license key is missing, invalid or has expired.|Visit http://www.realvnc.com to purchase a license."
"2020-08-01 10:14:51","27.73.214.2",5900,"localhost",7552,"VN","NGHE AN","VINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:14:51","118.69.73.187",5900,,18403,"VN","DA NANG","DA NANG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:51","113.176.43.121",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:51","113.161.204.77",5900,"static.vnpt.vn",45899,"VN","CAN THO","CAN THO",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:51","14.248.85.92",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:52","58.187.6.164",5900,"adsl-dynamic-pool-xxx.fpt.vn",18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:53","14.161.24.87",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:53","103.216.75.28",5900,,63741,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:53","14.241.120.18",5900,"static.vnpt.vn",45899,"VN","DA NANG","DA NANG",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:53","171.243.170.187",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","KHANH HOA","NHA TRANG",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:53","113.176.70.87",5900,"localhost",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:14:53","123.26.56.83",5900,"static.vnpt.vn",45899,"VN","BINH DINH","QUI NHON",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:53","113.161.59.220",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:53","118.69.55.44",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:54","118.69.54.9",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:54","101.99.12.214",5900,"static.cmcti.vn",45903,"VN","HA NOI","HANOI",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:54","14.238.19.158",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:55","113.161.77.241",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:14:56","117.4.49.148",5900,"localhost",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:56","14.241.38.240",5900,"static.vnpt.vn",45899,"VN","BAC NINH","BAC NINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:14:57","123.20.113.30",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:58","14.241.48.13",5900,,45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:14:58","115.78.122.110",5900,,7552,"VN","AN GIANG","LONG XUYEN",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:00","118.69.63.61",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:01","113.161.38.77",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:01","113.160.249.216",5900,"static.vnpt.vn",45899,"VN","KHANH HOA","NHA TRANG",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:01","210.245.34.66",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:01","113.160.223.230",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:02","103.57.209.5",5900,,131353,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:02","113.166.120.100",5900,"static.vnpt.vn",45899,"VN","BA RIA-VUNG TAU","VUNG TAU",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:02","113.160.215.24",5900,"static.vnpt.vn",45899,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:02","14.161.6.225",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:03","113.161.102.185",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:05","27.72.145.71",5900,"dynamic-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:07","113.160.206.2",5900,"static.vnpt.vn",45899,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:07","183.91.7.163",5900,"static.cmcti.vn",45903,"VN","HA NOI","HANOI",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:09","27.72.101.107",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:10","125.212.219.107",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:10","118.69.72.233",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:11","14.241.235.90",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:11","117.6.118.12",5900,,7552,"VN","HUNG YEN","HUNG YEN",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:13","113.161.64.201",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:13","113.176.118.196",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:14","123.30.106.5",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,,"RFB vf3.008"
"2020-08-01 10:15:15","27.70.199.64",5900,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:19","203.205.50.228",5900,"static.cmcti.vn",45903,"VN","DA NANG","DA NANG",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:21","113.161.47.192",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:27","113.161.148.28",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:34","117.2.143.46",5900,"localhost",7552,"VN","KHANH HOA","NHA TRANG",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:34","14.186.3.162",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:35","14.162.42.71",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:35","42.112.171.164",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:35","115.75.2.234",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:35","27.68.31.17",5900,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:35","101.96.104.133",5900,"ci96.104-133.netnam.vn",24173,"VN","DA NANG","DA NANG",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:36","113.162.235.145",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:36","14.238.19.106",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:36","118.70.105.52",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:37","113.176.43.208",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:37","14.186.111.79",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:37","14.231.220.112",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.7","RFB 003.007"
"2020-08-01 10:15:37","113.161.39.122",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:38","14.248.90.202",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:38","27.74.253.117",5900,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:38","115.79.30.212",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:38","113.161.240.93",5900,"static.vnpt.vn",45899,"VN","LONG AN","BEN LUC",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:39","42.115.131.140",5900,,18403,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:40","123.30.212.226",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:40","221.132.37.90",5900,"m90.filter.lnk.com.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:40","123.25.15.45",5900,"static.vnpt-hanoi.com.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:42","14.241.237.253",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:42","14.161.37.114",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:42","113.163.216.251",5900,"static.vnpt.vn",45899,"VN","BA RIA-VUNG TAU","VUNG TAU",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:51","14.238.19.78",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:51","113.161.51.217",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:54","115.79.240.76",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:15:54","171.224.36.114",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:56","123.21.147.173",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:56","123.25.70.252",5900,"static.vdc.vn",45899,"VN","VINH PHUC","VINH YEN",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:15:56","123.27.191.26",5900,"static.vdc.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:15:56","123.21.144.185",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:15:58","14.161.0.84",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:00","203.205.30.185",5900,"static.cmcti.vn",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:02","117.6.133.175",5900,,7552,"VN","HAI PHONG","HAI PHONG",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:03","115.79.138.158",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:16","123.25.218.67",5900,"static.vdc.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:17","14.161.21.192",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:18","14.232.155.103",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:18","14.186.114.187",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.7","RFB 003.007"
"2020-08-01 10:16:18","118.70.177.247",5900,,18403,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:18","112.197.1.26",5900,,45543,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:16:19","115.76.125.204",5900,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:20","14.241.237.41",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:21","58.187.229.15",5900,,18403,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:21","113.189.61.211",5900,"static.vnpt.vn",45899,"VN","DA NANG","DA NANG",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:22","113.161.37.159",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:22","14.238.15.114",5900,"static.vnpt.vn",45899,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:16:23","123.21.147.231",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:23","171.255.199.38",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HAI PHONG","HAI PHONG",517312,,"Ultr@VNC Repeater","RFB 000.000"
"2020-08-01 10:16:24","123.21.147.210",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:27","113.161.66.55",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:31","113.161.50.106",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:31","118.69.68.179",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:34","103.90.232.11",5900,,135917,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:40","117.4.50.62",5900,"localhost",7552,"VN","HA NOI","HANOI",517312,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:40","45.252.249.6",5900,,63760,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:40","14.186.69.22",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:49","171.232.4.34",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:16:50","113.161.74.188",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:16:53","171.228.223.185",5900,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:53","14.161.16.38",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:54","222.253.253.177",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:16:55","118.69.182.7",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:58","118.70.118.22",5900,,18403,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:59","115.72.46.192",5900,"adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:16:59","222.253.207.242",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:16:59","14.238.15.214",5900,"static.vnpt.vn",45899,"VN","HAI PHONG","HAI PHONG",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:17:01","116.103.222.48",5900,,24086,"VN","THUA THIEN-HUE","HUE",517312,,"Apple remote desktop vnc","RFB 003.889"
"2020-08-01 10:17:02","113.161.46.220",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:17:03","14.241.231.180",5900,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:17:03","14.161.37.167",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:17:03","210.245.32.187",5900,"210-245-32-megaoff-static-ip.hcm.fpt.vn",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:17:04","101.96.73.62",5900,"mail.victortradingcompany.com",24173,"VN","HA NOI","HANOI",0,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:17:04","14.164.7.209",5900,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:17:05","118.69.60.140",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:17:06","118.70.105.236",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:17:06","113.161.85.202",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:17:08","118.69.40.105",5900,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Personal protocol 4.0","RFB 004.000"
"2020-08-01 10:17:08","113.160.248.114",5900,"static.vnpt.vn",45899,"VN","KHANH HOA","NHA TRANG",517311,,"VNC protocol 3.8","RFB 003.008"
"2020-08-01 10:17:10","115.78.96.40",5900,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:17:10","115.73.195.193",5900,"adsl.viettel.vn",7552,"VN","BEN TRE","BEN TRE",517312,,"RealVNC Enterprise v5.3 or later","RFB 005.000"
"2020-08-01 10:17:10","118.70.105.252",5900,,18403,"VN","HA NOI","HANOI",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
"2020-08-01 10:17:12","113.161.162.20",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Personal protocol 4.0","RFB 004.000"
"2020-08-01 10:17:22","14.161.15.160",5900,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"RealVNC Enterprise protocol 4.1","RFB 004.001"
