timestamp,ip,port,hostname,tag,ipmi_version,asn,geo,region,city,none_auth,md2_auth,md5_auth,passkey_auth,oem_auth,defaultkg,permessage_auth,userlevel_auth,usernames,nulluser,anon_login,error,deviceid,devicerev,firmwarerev,version,manufacturerid,manufacturername,productid,productname,naics,sic,sector
8/1/2020 2:36,103.125.188.135,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:36,103.125.188.209,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:37,103.89.86.198,623,,ipmi,2,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:39,43.239.223.247,623,dc223.kdata.vn,ipmi,2,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:39,103.74.122.127,623,sv122127.bkns.vn,ipmi,2,135967,VN,HA NOI,HANOI,no,yes,yes,yes,yes,default,enabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:40,171.244.33.135,623,,ipmi,2,38731,VN,HA NOI,HANOI,no,no,yes,no,no,default,disabled,disabled,yes,no,no,,,,,,,,,,517312,,Communications
8/1/2020 2:40,210.2.88.25,623,,ipmi,2,24085,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:41,171.235.17.80,623,dynamic-ip-adsl.viettel.vn,ipmi,2,7552,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,517312,,Communications
8/1/2020 2:41,103.125.188.211,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:43,61.14.236.197,623,,ipmi,2,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,yes,no,default,enabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:43,103.99.1.33,623,,ipmi,2,135905,VN,THAI NGUYEN,THAI NGUYEN,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:46,103.139.103.210,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:48,103.141.139.99,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:49,103.125.188.73,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:51,118.69.81.135,623,,ipmi,2,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,yes,yes,no,default,enabled,enabled,yes,no,no,,,,,,,,,,517311,,Communications
8/1/2020 2:51,103.141.139.149,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:51,103.127.196.41,623,,ipmi,2,135932,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:52,183.91.1.169,623,static.cmcti.vn,ipmi,2,45903,VN,HA NOI,HANOI,no,yes,yes,yes,no,default,enabled,enabled,yes,yes,no,,,,,,,,,,0,,Communications
8/1/2020 2:53,103.141.139.247,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:54,103.125.188.17,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:56,42.117.7.226,623,,ipmi,2,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,yes,yes,default,enabled,enabled,yes,no,no,,,,,,,,,,517311,,Communications
8/1/2020 2:56,103.141.139.59,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:56,103.139.103.203,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:57,103.141.139.171,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:57,103.125.188.3,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:58,103.70.30.235,623,maxhost.vn,ipmi,2,63761,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,333995,,Communications
8/1/2020 2:58,125.212.250.61,623,,ipmi,2,3873,VN,HA NOI,HANOI,no,yes,yes,yes,no,default,enabled,enabled,yes,no,no,,,,,,,,,,517312,,Communications
8/1/2020 2:58,103.125.188.25,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:59,210.2.88.50,623,,ipmi,2,24085,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:59,103.125.188.159,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 2:59,103.125.188.207,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:00,210.245.22.250,623,host-22-xx.hcm.fpt.vn,ipmi,1.5,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,yes,no,yes,yes,no,-,enabled,enabled,no,yes,no,,,,,,,,,,517311,,Communications
8/1/2020 3:01,103.141.139.71,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:02,103.141.138.17,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:02,171.255.204.163,623,dynamic-adsl.viettel.vn,ipmi,2,7552,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,517312,,Communications
8/1/2020 3:02,103.9.1.18,623,static.telehouse.com.vn,ipmi,2,131358,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:02,103.133.101.122,623,,ipmi,2,55305,VN,NINH BINH,NINH BINH,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:02,103.125.188.199,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:03,103.141.139.187,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:03,115.146.123.109,623,,ipmi,2,38732,VN,HA NOI,HANOI,no,no,yes,yes,no,default,enabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:03,103.141.139.95,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:03,103.141.139.115,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:04,103.140.250.3,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:05,103.141.144.231,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:05,103.125.188.91,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:05,124.158.9.51,623,,ipmi,2,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,yes,no,default,enabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:05,103.141.139.117,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:06,103.141.139.65,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:07,118.68.218.113,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,517311,,Communications
8/1/2020 3:08,45.118.151.151,623,hosted-by.vonline.vn,ipmi,2,131367,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:09,103.141.139.63,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:10,103.125.188.41,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:10,103.139.103.72,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:10,116.193.77.174,623,podal.recentstudies.net,ipmi,2,24085,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:10,103.141.139.199,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:10,180.93.87.16,623,,ipmi,2,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:11,103.125.188.29,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:12,103.141.139.139,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:12,171.255.200.99,623,dynamic-ip-adsl.viettel.vn,ipmi,2,7552,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,517312,,Communications
8/1/2020 3:12,210.211.110.249,623,,ipmi,2,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,yes,no,default,enabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:13,103.74.122.131,623,sv122131.bkns.vn,ipmi,2,135967,VN,HA NOI,HANOI,no,no,yes,no,no,default,disabled,disabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:14,103.68.69.152,623,,ipmi,2,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,yes,no,no,default,disabled,disabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:14,103.140.250.20,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:14,125.212.244.238,623,,ipmi,2,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,yes,no,default,enabled,enabled,yes,yes,no,,,,,,,,,,517312,,Communications
8/1/2020 3:14,103.141.144.235,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:14,221.132.18.18,623,,ipmi,2,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,517311,,Communications
8/1/2020 3:14,123.31.42.117,623,static.vnpt.vn,ipmi,2,45899,VN,HA NOI,HANOI,no,yes,yes,yes,no,default,enabled,enabled,yes,yes,no,,,,,,,,,,517311,,Communications
8/1/2020 3:15,103.141.139.251,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:16,103.141.139.175,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:17,103.125.188.205,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:18,103.74.121.139,623,sv121139.bkns.vn,ipmi,2,135967,VN,HA NOI,HANOI,no,no,yes,no,no,default,enabled,enabled,yes,no,yes,,,,,,,,,,0,,Communications
8/1/2020 3:19,118.69.190.8,623,,ipmi,1.5,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,yes,no,yes,yes,no,-,enabled,enabled,no,yes,no,,,,,,,,,,517311,,Communications
8/1/2020 3:19,103.125.188.47,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:20,124.158.4.158,623,,ipmi,2,38732,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:20,210.245.23.85,623,host-23-xx.hcm.fpt.vn,ipmi,1.5,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,yes,no,yes,yes,no,-,enabled,enabled,no,yes,no,,,,,,,,,,517311,,Communications
8/1/2020 3:21,103.141.139.145,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:22,103.125.188.87,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:23,103.125.188.235,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:24,103.81.86.211,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,yes,no,no,default,disabled,disabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:25,103.125.188.23,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:26,103.238.213.133,623,103-238-213-133.static.bizmac.com,ipmi,2,131428,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,yes,yes,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:26,103.125.188.11,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:27,103.127.197.14,623,,ipmi,2,135932,VN,HO CHI MINH,THANH PHO HO CHI MINH,no,no,yes,no,no,default,disabled,disabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:27,103.74.120.143,623,,ipmi,2,135967,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:27,103.125.188.111,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:28,45.117.165.95,623,,ipmi,2,45538,VN,HA NOI,HANOI,no,no,yes,no,no,default,disabled,disabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:28,103.125.188.7,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:29,103.141.139.127,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:29,103.141.138.11,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:29,103.140.250.9,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:30,103.141.139.83,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:30,103.125.188.81,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:31,103.125.188.137,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:32,103.125.188.37,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:32,103.140.250.12,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:33,103.141.144.232,623,,ipmi,2,18403,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:33,210.245.126.185,623,,ipmi,1.5,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,yes,no,yes,yes,no,-,enabled,enabled,no,yes,no,,,,,,,,,,517311,,Communications
8/1/2020 3:33,103.140.250.7,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
8/1/2020 3:33,103.141.139.141,623,,ipmi,2,135905,VN,HA NOI,HANOI,no,no,no,no,no,default,disabled,enabled,yes,no,no,,,,,,,,,,0,,Communications
