timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,pid,pointer_size,uptime,time,curr_connections,total_connections,sector
8/1/2020 11:49,103.75.177.109,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018145,00:00.0,124,15961807,Communications
8/1/2020 11:49,103.221.223.124,tcp,11211,,memcached,1.4.15,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,446,64,2876371,49:18.0,14,416,Communications
8/1/2020 11:49,112.213.86.67,tcp,11211,mx8667.superdata.vn,memcached,1.4.15,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,11743,64,11611698,55:50.0,10,436,Communications
8/1/2020 11:50,103.101.162.21,tcp,11211,,memcached,1.4.15,131353,VN,HA NOI,HANOI,0,,943,64,3305036,48:50.0,10,251,Communications
8/1/2020 11:50,171.244.49.167,tcp,11211,,memcached,1.5.6 Ubuntu,38731,VN,HA NOI,HANOI,517312,,63943,64,28208865,00:00.0,1,9046,Communications
8/1/2020 11:50,123.30.59.49,tcp,11211,static.vnpt.vn,memcached,1.4.4,45899,VN,HA NOI,HANOI,517311,,29430,64,3014,50:13.0,11,13,Communications
8/1/2020 11:50,103.216.122.105,tcp,11211,,memcached,1.5.6 Ubuntu,18403,VN,HA NOI,HANOI,0,,15642,64,202324,00:00.0,175,1729,Communications
8/1/2020 11:50,103.254.14.199,tcp,11211,mail12.tuantv.name.vn,memcached,1.4.17,56151,VN,QUANG NGAI,BINH THANH,0,,6478,64,22494418,50:07.0,14,7945,Communications
8/1/2020 11:50,103.75.177.103,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018216,00:00.0,136,15961828,Communications
8/1/2020 11:50,103.110.84.183,tcp,11211,,memcached,1.4.17,63760,VN,DA NANG,DA NANG,0,,8638,64,24389,50:44.0,14,15,Communications
8/1/2020 11:51,123.30.191.42,tcp,11211,srvmail.vnptdata.vn,memcached,1.4.17,45899,VN,HA NOI,HANOI,517311,,4478,64,3724725,43:35.0,14,239,Communications
8/1/2020 11:51,182.237.21.74,tcp,11211,mail.mtt.vn,memcached,1.4.37,55309,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,33022,64,8465459,00:00.0,6,554,Communications
8/1/2020 11:51,103.82.32.39,tcp,11211,,memcached,1.5.16,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,5765,64,9317303,00:00.0,4,1742699127,Communications
8/1/2020 11:51,115.146.126.158,tcp,11211,zonmob.com,memcached,1.5.16,38732,VN,HA NOI,HANOI,0,,2006,64,30657623,00:00.0,2,9335,Communications
8/1/2020 11:51,118.69.81.237,tcp,11211,,memcached,1.4.39,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,1302,64,12870399,00:00.0,10,1602,Communications
8/1/2020 11:51,103.199.18.38,tcp,11211,,memcached,1.5.8,63734,VN,HA NOI,HANOI,0,,822,64,23520239,00:00.0,2,8942,Communications
8/1/2020 11:51,61.28.230.91,tcp,11211,,memcached,1.5.20,38244,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1086,64,331349,00:00.0,16,35896,Communications
8/1/2020 11:51,103.75.177.64,tcp,11211,,memcached,1.5.6,63762,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,2642,64,30018289,00:00.0,120,15961865,Communications
8/1/2020 12:06,103.130.218.242,udp,11211,,memcached,1.4.15,135951,VN,HA NOI,HANOI,0,,362,64,10520,06:08.0,9,10,Communications
8/1/2020 12:13,103.74.123.56,udp,11211,sv123056.bkns.vn,memcached,1.4.15,135967,VN,HA NOI,HANOI,0,,2132,64,7415580,19:33.0,327,972,Communications
8/1/2020 12:15,163.44.206.139,udp,11211,v163-44-206-139.a005.g.han1.static.cnode.io,memcached,1.4.15,131392,VN,HA NOI,HANOI,0,,892,64,9166491,15:24.0,9,40041,Communications
