"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","size","configuration_naming_context","current_time","default_naming_context","dns_host_name","domain_controller_functionality","domain_functionality","ds_service_name","forest_functionality","highest_committed_usn","is_global_catalog_ready","is_synchronized","ldap_service_name","naming_contexts","root_domain_naming_context","schema_naming_context","server_name","subschema_subentry","supported_capabilities","supported_control","supported_ldap_policies","supported_ldap_version","supported_sasl_mechanisms"
"2020-08-01 08:47:56","112.78.5.121","tcp",389,"mx5121.digipower.com.vn","ldap-tcp",45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,"CN=Configuration,DC=id,DC=mland,DC=com","20200801084757.0Z","DC=id,DC=mland,DC=com",,,,"CN=Configuration,DC=id,DC=mland,DC=com",,,,,,"DC=id,DC=mland,DC=com|CN=Configuration,DC=id,DC=mland,DC=com|CN=Schema,CN=Configuration,DC=id,DC=mland,DC=com|DC=DomainDnsZones,DC=id,DC=mland,DC=com|DC=ForestDnsZones,DC=id,DC=mland,DC=com","DC=id,DC=mland,DC=com","CN=Schema,CN=Configuration,DC=id,DC=mland,DC=com",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=id,DC=mland,DC=com",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341",,,
"2020-08-01 08:48:00","210.245.51.82","tcp",389,"210-245-51-office-net-static-ip.fpt.vn","ldap-tcp",18403,"VN","HA NOI","HANOI",517311,,0,"CN=Configuration,DC=kellybui,DC=com","20200801084642.0Z","DC=kellybui,DC=com",,,,"CN=Configuration,DC=kellybui,DC=com",,,,,,"DC=kellybui,DC=com|CN=Configuration,DC=kellybui,DC=com|CN=Schema,CN=Configuration,DC=kellybui,DC=com|DC=DomainDnsZones,DC=kellybui,DC=com|DC=ForestDnsZones,DC=kellybui,DC=com","DC=kellybui,DC=com","CN=Schema,CN=Configuration,DC=kellybui,DC=com",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=kellybui,DC=com",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.20",,,
"2020-08-01 08:48:02","113.179.141.76","tcp",389,"static.vnpt.vn","ldap-tcp",45899,"VN","BAC NINH","BAC NINH",517311,,0,,,,,7,7,,7,,"TRUE",,"tckt.local:tckt$@TCKT.LOCAL",,"DC=tckt,DC=local",,,,,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:48:05","125.212.214.109","tcp",389,,"ldap-tcp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,0,"CN=Configuration,CN={2A04B8BF-F741-4BC2-B637-A0AD03613F57}","20200801084759.0Z",,"vn-vcenter01",4,,"CN={2A04B8BF-F741-4BC2-B637-A0AD03613F57}",2,83077,,"TRUE",,"CN=Configuration,CN={2A04B8BF-F741-4BC2-B637-A0AD03613F57}|CN=Schema,CN=Configuration,CN={2A04B8BF-F741-4BC2-B637-A0AD03613F57}|DC=virtualcenter,DC=vmware,DC=int",,"CN=Schema,CN=Configuration,CN={2A04B8BF-F741-4BC2-B637-A0AD03613F57}","CN=VN-VCENTER01$VMwareVCMSDS,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,CN={2A04B8BF-F741-4BC2-B637-A0AD03613F57}","CN=Aggregate,CN=Schema,CN=Configuration,CN={2A04B8BF-F741-4BC2-B637-A0AD03613F57}","1.2.840.113556.1.4.1851|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.1880","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066","MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:48:05","123.31.27.218","tcp",389,"static.vnpt.vn","ldap-tcp",45899,"VN","HA NOI","HANOI",517311,,0,"CN=Configuration,DC=vnpt,DC=hn","20200801084753.0Z","DC=vnpt,DC=hn",,,,"CN=Configuration,DC=vnpt,DC=hn",,,,,,"DC=vnpt,DC=hn|CN=Configuration,DC=vnpt,DC=hn|CN=Schema,CN=Configuration,DC=vnpt,DC=hn|DC=DomainDnsZones,DC=vnpt,DC=hn|DC=ForestDnsZones,DC=vnpt,DC=hn","DC=vnpt,DC=hn","CN=Schema,CN=Configuration,DC=vnpt,DC=hn",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=vnpt,DC=hn",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113",,,
"2020-08-01 08:48:29","45.117.82.71","tcp",389,"mail.iep.com.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:48:29","45.117.82.150","tcp",389,"mail.nahuco.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:48:29","27.0.13.72","tcp",389,"smtp01.pavietnam.com.vn","ldap-tcp",45544,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:48:31","222.255.115.236","tcp",389,"static.vnpt.vn","ldap-tcp",45899,"VN","HA NOI","HANOI",517311,,0,"CN=Configuration,DC=ckico,DC=net","20200801084830.0Z","DC=ckico,DC=net",,,,"CN=Configuration,DC=ckico,DC=net",,,,,,"DC=ckico,DC=net|CN=Configuration,DC=ckico,DC=net|CN=Schema,CN=Configuration,DC=ckico,DC=net|DC=DomainDnsZones,DC=ckico,DC=net|DC=ForestDnsZones,DC=ckico,DC=net","DC=ckico,DC=net","CN=Schema,CN=Configuration,DC=ckico,DC=net",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=ckico,DC=net",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4",,,
"2020-08-01 08:48:33","118.71.99.246","tcp",389,"ip-address-pool-xxx.fpt.vn","ldap-tcp",18403,"VN","HA NOI","HANOI",517311,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:48:34","123.30.146.8","tcp",389,"static.vnpt.vn","ldap-tcp",45899,"VN","HA NOI","HANOI",517311,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:48:43","171.251.50.60","tcp",389,"dynamic-ip-adsl.viettel.vn","ldap-tcp",7552,"VN","DA NANG","DA NANG",517312,,0,"CN=Configuration,DC=HTVN,DC=LOCAL","20200801084839.0Z","DC=HTVN,DC=LOCAL","HTDC.HTVN.LOCAL",6,6,"CN=Configuration,DC=HTVN,DC=LOCAL",6,78152229,"TRUE","TRUE","HTVN.LOCAL:htdc$@HTVN.LOCAL","DC=HTVN,DC=LOCAL|CN=Configuration,DC=HTVN,DC=LOCAL|CN=Schema,CN=Configuration,DC=HTVN,DC=LOCAL|DC=DomainDnsZones,DC=HTVN,DC=LOCAL|DC=ForestDnsZones,DC=HTVN,DC=LOCAL","DC=HTVN,DC=LOCAL","CN=Schema,CN=Configuration,DC=HTVN,DC=LOCAL","CN=HTDC,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=HTVN,DC=LOCAL","CN=Aggregate,CN=Schema,CN=Configuration,DC=HTVN,DC=LOCAL","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:48:45","118.69.83.41","tcp",389,,"ldap-tcp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,0,"CN=Configuration,DC=hoshizaki,DC=local","20200801084855.0Z","DC=hoshizaki,DC=local","AD.hoshizaki.local",7,7,"CN=Configuration,DC=hoshizaki,DC=local",7,36799633,"TRUE","TRUE","hoshizaki.local:ad$@HOSHIZAKI.LOCAL","DC=hoshizaki,DC=local|CN=Configuration,DC=hoshizaki,DC=local|CN=Schema,CN=Configuration,DC=hoshizaki,DC=local|DC=DomainDnsZones,DC=hoshizaki,DC=local|DC=ForestDnsZones,DC=hoshizaki,DC=local","DC=hoshizaki,DC=local","CN=Schema,CN=Configuration,DC=hoshizaki,DC=local","CN=AD,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=hoshizaki,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=hoshizaki,DC=local","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256|1.2.840.113556.1.4.2309","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:48:45","14.160.33.198","tcp",389,"static.vnpt.vn","ldap-tcp",45899,"VN","HA NOI","HANOI",517311,,0,"CN=Configuration,DC=cmsvina,DC=com","20200801085002.0Z","DC=cmsvina,DC=com","WIN-1324S3LIOSS.cmsvina.com",4,2,"CN=Configuration,DC=cmsvina,DC=com",2,62350476,"TRUE","TRUE","cmsvina.com:win-1324s3lioss$@CMSVINA.COM","DC=cmsvina,DC=com|CN=Configuration,DC=cmsvina,DC=com|CN=Schema,CN=Configuration,DC=cmsvina,DC=com|DC=DomainDnsZones,DC=cmsvina,DC=com|DC=ForestDnsZones,DC=cmsvina,DC=com","DC=cmsvina,DC=com","CN=Schema,CN=Configuration,DC=cmsvina,DC=com","CN=WIN-1324S3LIOSS,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=cmsvina,DC=com","CN=Aggregate,CN=Schema,CN=Configuration,DC=cmsvina,DC=com","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066","MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:48:47","58.187.9.161","tcp",389,"adsl-dynamic-pool-xxx.fpt.vn","ldap-tcp",18403,"VN","HA NOI","HANOI",517311,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:48:59","43.239.223.57","tcp",389,"dc223.kdata.vn","ldap-tcp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:49:02","123.30.133.33","tcp",389,"mail.vina-knit.com","ldap-tcp",7643,"VN","HA NOI","HANOI",517311,,0,"CN=Configuration,DC=vina-knit,DC=com","20200801084752.0Z","DC=vina-knit,DC=com",,,,"CN=Configuration,DC=vina-knit,DC=com",,,,,,"DC=vina-knit,DC=com|CN=Configuration,DC=vina-knit,DC=com|CN=Schema,CN=Configuration,DC=vina-knit,DC=com|DC=DomainDnsZones,DC=vina-knit,DC=com|DC=ForestDnsZones,DC=vina-knit,DC=com","DC=vina-knit,DC=com","CN=Schema,CN=Configuration,DC=vina-knit,DC=com",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=vina-knit,DC=com",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.202",,,
"2020-08-01 08:49:11","113.161.178.133","tcp",389,"static.vnpt.vn","ldap-tcp",45899,"VN","TAY NINH","TAY NINH",517311,,0,"CN=Configuration,DC=VNGD,DC=local","20200801084912.0Z","DC=VNGD,DC=local","vngdServer.VNGD.local",,,"CN=Configuration,DC=VNGD,DC=local",,33903201,,"TRUE","VNGD.local:vngdserver$@VNGD.LOCAL","DC=VNGD,DC=local|CN=Configuration,DC=VNGD,DC=local|CN=Schema,CN=Configuration,DC=VNGD,DC=local|DC=DomainDnsZones,DC=VNGD,DC=local|DC=ForestDnsZones,DC=VNGD,DC=local","DC=VNGD,DC=local","CN=Schema,CN=Configuration,DC=VNGD,DC=local","CN=VNGDSERVER,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=VNGD,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=VNGD,DC=local","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256|1.2.840.113556.1.4.2309","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:49:14","103.68.68.6","tcp",389,,"ldap-tcp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:49:14","27.71.229.104","tcp",389,,"ldap-tcp",38731,"VN","HA NOI","HANOI",517312,,0,"CN=Configuration,DC=DDC,DC=local","20200801084850.0Z","DC=DDC,DC=local",,,,"CN=Configuration,DC=DDC,DC=local",,,,,,"DC=DDC,DC=local|CN=Configuration,DC=DDC,DC=local|CN=Schema,CN=Configuration,DC=DDC,DC=local|DC=DomainDnsZones,DC=DDC,DC=local|DC=ForestDnsZones,DC=DDC,DC=local","DC=DDC,DC=local","CN=Schema,CN=Configuration,DC=DDC,DC=local",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=DDC,DC=local",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.84",,,
"2020-08-01 08:49:19","210.245.21.247","tcp",389,,"ldap-tcp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:49:20","14.225.7.145","tcp",389,"static.vnpt.vn","ldap-tcp",135905,"VN","HA NOI","HANOI",517311,,0,"CN=Configuration,DC=splus-software,DC=com,DC=vn","20200801084810.0Z","DC=splus-software,DC=com,DC=vn",,,,"CN=Configuration,DC=splus-software,DC=com,DC=vn",,,,,,"DC=splus-software,DC=com,DC=vn|CN=Configuration,DC=splus-software,DC=com,DC=vn|CN=Schema,CN=Configuration,DC=splus-software,DC=com,DC=vn|DC=DomainDnsZones,DC=splus-software,DC=com,DC=vn|DC=ForestDnsZones,DC=splus-software,DC=com,DC=vn","DC=splus-software,DC=com,DC=vn","CN=Schema,CN=Configuration,DC=splus-software,DC=com,DC=vn",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=splus-software,DC=com,DC=vn",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.11",,,
