"timestamp","ip","port","hostname","asn","geo","region","city","naics","sic","smb_implant","arch","key"
"2020-08-01 09:53:15","183.80.46.70",445,,18403,"VN","BINH DUONG","THU DAU MOT",517311,,"N",,
"2020-08-01 09:53:15","113.163.94.186",445,"static.vnpt.vn",45899,"VN","BEN TRE","BEN TRE",517311,,"N",,
"2020-08-01 09:53:16","115.77.95.19",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:16","125.234.99.10",445,"125.234.99.10.hcm.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:53:16","171.226.227.122",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:17","123.30.107.16",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:18","118.68.125.240",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:18","27.74.252.38",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:18","103.238.71.80",445,,24088,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:18","113.173.190.122",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:19","14.231.133.233",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:19","113.182.73.83",445,"static.vnpt.vn",45899,"VN","BA RIA-VUNG TAU","VUNG TAU",517311,,"N",,
"2020-08-01 09:53:19","124.158.7.10",445,,38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:20","27.71.229.104",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:53:20","113.161.198.69",445,"static.vnpt.vn",45899,"VN","DONG THAP","CAO LANH",517311,,"N",,
"2020-08-01 09:53:20","113.164.67.28",445,"static.vnpt.vn",45899,"VN","BINH THUAN","PHAN THIET",517311,,"N",,
"2020-08-01 09:53:21","125.234.69.240",445,"125.234.69.240.hcm.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:53:22","210.211.100.146",445,"admin.game4u.vn",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:53:22","123.30.149.43",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:23","115.73.184.69",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:23","202.143.111.93",445,"ip.viettelidchcm.com",56158,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:53:23","113.167.103.21",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:23","103.146.23.37",445,,131366,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:23","42.114.50.190",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:23","103.226.250.96",445,,135905,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:23","113.174.33.189",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:24","171.251.23.121",445,"dynamic-adsl.viettel.vn",7552,"VN","DA NANG","DA NANG",517312,,"N",,
"2020-08-01 09:53:24","115.79.47.77",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:24","125.212.252.186",445,,3873,"VN","BA RIA-VUNG TAU","VUNG TAU",517312,,"N",,
"2020-08-01 09:53:24","118.69.73.200",445,"smail.fptplay.net",18403,"VN","DA NANG","DA NANG",517311,,"N",,
"2020-08-01 09:53:25","103.74.119.83",445,,63759,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:53:25","123.31.31.72",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:25","14.175.28.244",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:25","27.77.246.15",445,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:26","222.252.35.107",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:26","103.130.209.6",445,,24088,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:26","103.74.119.154",445,,63759,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:53:26","203.162.49.140",445,"static.vnpt.vn",7643,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:27","115.79.42.149",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:27","118.69.233.14",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:27","123.30.107.26",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:27","103.147.34.28",445,,135905,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:28","123.20.207.66",445,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:28","113.160.158.197",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:28","123.30.238.143",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:28","14.162.72.12",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:29","14.174.130.178",445,"static.vnpt.vn",45899,"VN","THUA THIEN-HUE","HUE",517311,,"N",,
"2020-08-01 09:53:29","113.160.196.63",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:29","116.102.3.180",445,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:30","125.212.196.240",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:53:30","42.116.214.159",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:30","171.239.222.235",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","CAN THO","CAN THO",517312,,"N",,
"2020-08-01 09:53:31","27.71.235.12",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:31","113.161.163.220",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:32","203.113.132.136",445,,7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:53:32","14.161.118.126",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:32","103.42.56.8",445,"ns568.vnponline.vn",45899,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:32","125.212.243.231",445,,3873,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:33","117.5.206.101",445,"localhost",7552,"VN","BAC GIANG","BAC GIANG",517312,,"N",,
"2020-08-01 09:53:33","103.127.207.111",445,,135961,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:33","42.118.180.11",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:34","14.161.41.201",445,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:53:34","123.30.110.102",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:53:35","171.247.174.17",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:53:37","103.225.238.199",445,,131398,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:53:37","116.108.171.255",445,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:12","118.68.186.203",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:14","125.212.203.74",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:54:14","118.69.83.41",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:15","118.70.118.252",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:15","115.79.198.47",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:15","113.161.239.13",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:16","125.253.126.215",445,,45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:16","103.237.147.25",445,,131414,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:16","113.173.98.79",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:16","115.73.6.140",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:17","152.32.161.221",445,,135377,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:17","171.231.28.160",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","GIA LAI","PLEIKU",517312,,"N",,
"2020-08-01 09:54:17","14.253.172.121",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:18","115.146.126.138",445,,38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:18","210.245.54.97",445,"lebrothers.com",18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:18","118.70.235.158",445,,18403,"VN","KHANH HOA","NHA TRANG",517311,,"N",,
"2020-08-01 09:54:19","14.252.64.143",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:19","113.160.18.98",445,"static.vnpt-hanoi.com.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:19","163.44.193.182",445,"v163-44-193-182.a002.g.han1.static.cnode.io",131392,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:20","14.169.48.59",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:20","115.146.126.37",445,"vc1.bluezone.vn",38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:20","222.252.15.115",445,"static.vnpt-hanoi.com.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:20","123.31.47.9",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:20","123.31.31.63",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:20","117.7.199.145",445,"localhost",7552,"VN","HAI DUONG","HAI DUONG",517312,,"N",,
"2020-08-01 09:54:21","118.69.81.248",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:21","171.248.231.96",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:54:21","116.98.88.134",445,"dynamic-ip-adsl.viettel.vn",24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:21","14.231.142.45",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:21","101.99.3.89",445,"static.cmcti.vn",38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:23","103.130.219.184",445,,135951,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:24","103.150.124.79",445,,63731,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:24","171.242.66.49",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","NGHE AN","VINH",517312,,"N",,
"2020-08-01 09:54:24","117.7.226.216",445,"localhost",7552,"VN","HAI PHONG","HAI PHONG",517312,,"N",,
"2020-08-01 09:54:24","113.187.170.216",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:24","42.118.45.196",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:25","171.233.202.78",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:25","210.211.116.19",445,,38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:26","171.231.85.16",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","GIA LAI","PLEIKU",517312,,"N",,
"2020-08-01 09:54:26","14.241.241.174",445,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:26","113.161.66.185",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:26","14.172.80.58",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:26","42.117.123.230",445,,18403,"VN","HAI DUONG","HAI DUONG",517311,,"N",,
"2020-08-01 09:54:26","116.108.161.39",445,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:26","14.160.126.164",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:26","27.72.91.252",445,"dynamic-adsl.viettel.vn",7552,"VN","HA NAM","PHU LY",517312,,"N",,
"2020-08-01 09:54:27","125.212.217.177",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:30","115.146.122.221",445,,38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:31","222.254.93.143",445,"static.vnpt.vn",45899,"VN","HUNG YEN","HUNG YEN",517311,,"N",,
"2020-08-01 09:54:32","115.73.167.198",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:33","113.172.202.63",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:33","113.161.152.241",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:35","118.69.182.37",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:35","118.70.181.165",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:36","210.211.102.132",445,,38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:36","116.98.180.88",445,"dynamic-adsl.viettel.vn",24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:36","113.166.92.167",445,"static.vnpt.vn",45899,"VN","CAN THO","CAN THO",517311,,"N",,
"2020-08-01 09:54:37","202.134.19.186",445,"static.cmcti.vn",45903,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:38","42.115.175.60",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:38","116.108.7.229",445,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:39","171.233.17.102",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:39","14.191.60.13",445,"static.vnpt.vn",45899,"VN","DA NANG","DA NANG",517311,,"N",,
"2020-08-01 09:54:41","14.248.82.109",445,,45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:41","171.244.11.109",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:54:41","116.97.98.101",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","NGHE AN","VINH",517312,,"N",,
"2020-08-01 09:54:42","101.99.13.223",445,"static.cmcti.vn",45903,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:42","14.228.62.20",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:43","27.79.70.121",445,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:44","125.212.202.239",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:54:44","113.161.53.115",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:45","210.211.127.170",445,,38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:45","14.161.27.58",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:45","14.231.201.86",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:46","202.92.5.33",445,,45899,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:47","152.32.161.215",445,,135377,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:48","14.162.193.34",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:49","14.225.2.102",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:49","27.65.193.190",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:50","221.133.12.166",445,,7602,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:50","27.74.117.133",445,"localhost",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:50","123.31.47.35",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:51","113.162.78.182",445,,45899,"VN","VINH PHUC","VINH YEN",517311,,"N",,
"2020-08-01 09:54:52","115.77.184.39",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:53","103.78.88.107",445,,131414,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:53","115.79.212.172",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:53","113.22.132.239",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:54","118.27.193.206",445,"v118-27-193-206.pvqp.static.cnode.io",131392,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:54","103.90.227.87",445,,135905,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:54","118.69.219.67",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:54","123.24.137.174",445,,45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:56","115.72.201.206",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:57","103.195.241.6",445,,63740,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:57","103.130.219.185",445,,135951,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:54:57","123.21.12.198",445,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:57","14.162.134.214",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:57","27.71.234.223",445,,7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:58","14.227.137.46",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:54:58","14.190.123.217",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:58","115.76.165.237",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:58","118.70.33.98",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:54:58","117.7.238.7",445,,7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:54:59","61.28.226.37",445,,38244,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:59","112.78.1.228",445,,45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:54:59","27.71.134.1",445,"localhost",7552,"VN","LAM DONG","DA LAT",517312,,"N",,
"2020-08-01 09:54:59","116.109.131.76",445,,24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:54:59","103.74.121.143",445,"sv121143.bkns.vn",135967,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:55:00","116.107.121.192",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","THAI BINH","THAI BINH",517312,,"N",,
"2020-08-01 09:55:00","42.115.218.175",445,,18403,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:00","125.212.225.88",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:55:00","202.92.5.16",445,,45899,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:55:00","202.60.105.22",445,,24088,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:55:01","180.148.5.245",445,,45557,"VN","BA RIA-VUNG TAU","VUNG TAU",0,,"N",,
"2020-08-01 09:55:01","113.178.67.140",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:01","125.212.192.147",445,,38731,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:55:01","203.162.49.138",445,"mail.galaxydr.com.vn",7643,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:01","115.79.62.125",445,"adsl.viettel.vn",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:55:01","113.190.134.101",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:02","116.106.69.30",445,"dynamic-ip-adsl.viettel.vn",24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"N",,
"2020-08-01 09:55:02","113.174.115.234",445,"static.vnpt.vn",45899,"VN","TAY NINH","TAY NINH",517311,,"N",,
"2020-08-01 09:55:02","115.84.178.45",445,,38731,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:55:02","203.205.0.198",445,"static.cmcti.vn",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:55:02","113.164.27.151",445,"static.vnpt.vn",45899,"VN","BA RIA-VUNG TAU","VUNG TAU",517311,,"N",,
"2020-08-01 09:55:02","113.163.221.100",445,"static.vnpt.vn",45899,"VN","BA RIA-VUNG TAU","VUNG TAU",517311,,"N",,
"2020-08-01 09:55:03","14.232.208.15",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:03","118.69.134.139",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:03","118.69.57.142",445,,18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:05","113.182.240.213",445,"static.vnpt.vn",45899,"VN","CAN THO","CAN THO",517311,,"N",,
"2020-08-01 09:55:05","103.89.86.105",445,"mta3.vinafreight.com.vn",63731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:55:05","125.212.131.106",445,"mail.ntc.com.vn",7552,"VN","HA NOI","HANOI",517312,,"N",,
"2020-08-01 09:55:06","103.89.85.108",445,"lina.wh.newzencloud.com",63731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:55:06","14.186.98.247",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:06","113.160.178.17",445,"static.vnpt.vn",45899,"VN","HA TINH","HA TINH",517311,,"N",,
"2020-08-01 09:55:07","113.161.75.61",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:07","203.205.33.9",445,"static.cmcti.vn",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:55:08","14.187.162.12",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:09","14.238.11.59",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:09","118.70.241.69",445,,18403,"VN","DA NANG","DA NANG",517311,,"N",,
"2020-08-01 09:55:09","14.231.185.152",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:10","14.161.41.184",445,,45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:10","103.90.224.230",445,,135905,"VN","THAI BINH","THAI BINH",0,,"N",,
"2020-08-01 09:55:12","112.78.3.240",445,"mb3d240.duyquangmb.com",45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"N",,
"2020-08-01 09:55:14","14.186.194.50",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:14","115.146.127.184",445,,38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:55:15","123.30.210.120",445,"webmail120.vmms.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:17","14.161.0.146",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
"2020-08-01 09:55:18","171.228.193.209",445,"dynamic-ip-adsl.viettel.vn",7552,"VN","LAO CAI","LAO CAI",517312,,"N",,
"2020-08-01 09:55:18","123.29.75.20",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:51","14.248.85.133",445,"static.vnpt.vn",45899,"VN","HA NOI","HANOI",517311,,"N",,
"2020-08-01 09:55:52","124.158.6.231",445,,38732,"VN","HA NOI","HANOI",0,,"N",,
"2020-08-01 09:55:52","113.161.51.208",445,"static.vnpt.vn",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"N",,
