"timestamp","ip","asn","geo","url","type","http_agent","tor","src_port","p0f_genre","p0f_detail","hostname","dst_port","http_host","http_referer","http_referer_ip","http_referer_asn","http_referer_geo","dst_ip","dst_asn","dst_geo","naics","sic","http_referer_naics","http_referer_sic","sector","ssl_cipher","application","version"
"2020-08-01 00:00:52","1.54.210.170",18403,"VN",,"necurs",,,33422,,,,,,,,,,"40.86.181.111",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:52","14.176.187.126",45899,"VN",,"necurs",,,11569,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:52","113.160.185.144",45899,"VN",,"necurs",,,26774,,,,,,,,,,"104.215.27.167",8075,"JP",517311,,,,"Communications",,,
"2020-08-01 00:00:52","14.226.161.6",45899,"VN",,"necurs",,,7106,,,,,,,,,,"191.232.191.70",8075,"BR",517311,,,,"Communications",,,
"2020-08-01 00:00:52","14.252.148.35",45899,"VN",,"necurs",,,12415,,,,,,,,,,"104.211.186.240",8075,"IN",517311,,,,"Communications",,,
"2020-08-01 00:00:52","113.176.81.139",45899,"VN",,"necurs",,,19901,,,,,,,,,,"13.79.237.73",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:00:53","123.24.148.232",45899,"VN",,"necurs",,,10129,,,,,,,,,,"104.211.67.128",8075,"IN",517311,,,,"Communications",,,
"2020-08-01 00:00:53","1.52.33.173",18403,"VN",,"necurs",,,18845,,,,,,,,,,"13.79.237.73",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:00:55","14.167.194.214",45899,"VN",,"necurs",,,18745,,,,,,,,,,"52.175.157.221",8075,"JP",517311,,,,"Communications",,,
"2020-08-01 00:00:55","118.71.137.132",18403,"VN",,"necurs",,,18992,,,,,,,,,,"13.79.237.73",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:00:56","113.190.175.52",45899,"VN",,"necurs",,,13181,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:56","42.116.182.221",18403,"VN",,"necurs",,,55371,,,,,,,,,,"23.101.65.123",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:00:57","27.65.198.107",7552,"VN",,"necurs",,,5768,,,,,,,,,,"52.175.157.221",8075,"JP",517312,,,,"Communications",,,
"2020-08-01 00:00:57","14.169.0.140",45899,"VN",,"necurs",,,9775,,,,,,,,,,"52.163.220.177",8075,"SG",517311,,,,"Communications",,,
"2020-08-01 00:00:57","14.228.169.53",45899,"VN","/locator.php","necurs",,,1590,,,,80,"40.121.206.97",,,,,"40.121.206.97",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:57","116.96.77.204",7552,"VN",,"necurs",,,40837,,,,,,,,,,"52.163.220.177",8075,"SG",517312,,,,"Communications",,,
"2020-08-01 00:00:57","14.169.226.214",45899,"VN",,"necurs",,,29136,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:00:57","171.247.192.223",7552,"VN",,"necurs",,,10366,,,,,,,,,,"52.231.26.111",8075,"KR",517312,,,,"Communications",,,
"2020-08-01 00:00:58","117.3.236.79",7552,"VN",,"necurs",,,12997,,,,,,,,,,"52.175.157.221",8075,"JP",517312,,,,"Communications",,,
"2020-08-01 00:01:00","171.230.57.110",7552,"VN",,"necurs",,,29180,,,,,,,,,,"13.71.116.199",8075,"IN",517312,,,,"Communications",,,
"2020-08-01 00:01:02","14.167.194.23",45899,"VN",,"necurs",,,24677,,,,,,,,,,"23.101.64.170",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:01:03","14.185.199.240",45899,"VN",,"necurs",,,3086,,,,,,,,,,"13.71.116.199",8075,"IN",517311,,,,"Communications",,,
"2020-08-01 00:01:03","14.243.87.17",45899,"VN",,"necurs",,,19473,,,,,,,,,,"23.101.65.123",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:01:03","118.70.15.45",18403,"VN",,"necurs",,,45825,,,,,,,,,,"104.211.186.240",8075,"IN",517311,,,,"Communications",,,
"2020-08-01 00:01:04","222.252.144.53",45899,"VN",,"necurs",,,17275,,,,,,,,,,"23.101.64.170",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:01:04","171.229.231.229",7552,"VN","/bla08/gate.php","andromeda-b66","Mozilla/4.0",,1408,,,,80,"and4.junglebeariwtc1.com",,,,,"104.42.225.122",8075,"US",517312,,,,"Communications",,,
"2020-08-01 00:01:04","171.238.48.214",7552,"VN",,"necurs",,,5711,,,,,,,,,,"40.86.181.111",8075,"US",517312,,,,"Communications",,,
"2020-08-01 00:01:05","1.52.184.36",18403,"VN",,"necurs",,,39386,,,,,,,,,,"23.101.64.170",8075,"NL",517311,,,,"Communications",,,
"2020-08-01 00:01:06","123.16.236.71",45899,"VN",,"necurs",,,15494,,,,,,,,,,"13.79.237.73",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:01:06","113.189.109.248",45899,"VN",,"necurs",,,2159,,,,,,,,,,"104.41.30.184",8075,"BR",517311,,,,"Communications",,,
"2020-08-01 00:01:06","113.190.245.118",45899,"VN",,"necurs",,,22849,,,,,,,,,,"13.79.237.73",8075,"IE",517311,,,,"Communications",,,
"2020-08-01 00:01:07","113.174.153.184",45899,"VN","/locator.php","necurs",,,49598,,,,80,"40.121.206.97",,,,,"40.121.206.97",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:01:07","112.197.160.30",45543,"VN",,"necurs",,,43683,,,,,,,,,,"13.79.237.73",8075,"IE",0,,,,"Communications",,,
"2020-08-01 00:01:07","42.113.121.48",18403,"VN",,"necurs",,,18383,,,,,,,,,,"13.71.116.199",8075,"IN",517311,,,,"Communications",,,
"2020-08-01 00:01:09","113.161.29.147",45899,"VN",,"necurs",,,63553,,,,,,,,,,"52.231.26.111",8075,"KR",517311,,,,"Communications",,,
"2020-08-01 00:01:10","123.26.22.97",45899,"VN",,"necurs",,,26412,,,,,,,,,,"104.215.27.167",8075,"JP",517311,,,,"Communications",,,
"2020-08-01 00:01:10","113.163.94.162",45899,"VN",,"necurs",,,20961,,,,,,,,,,"191.232.191.70",8075,"BR",517311,,,,"Communications",,,
"2020-08-01 00:01:11","123.24.206.94",45899,"VN",,"necurs",,,12122,,,,,,,,,,"104.211.67.128",8075,"IN",517311,,,,"Communications",,,
