"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","machine_type","afp_versions","uams","flags","server_name","signature","directory_service","utf8_servername","network_address"
"2020-08-01 15:29:55","171.247.165.42","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","npt_storage","cf4d2d819d5f02607fdd1d3efb0cbbf4",,"npt_storage","192.168.31.171 (TCP/IP address),"
"2020-08-01 15:30:13","27.64.201.124","tcp",548,"localhost","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","akanstation","6b0e6b07ab5aecc93ecde96a2a9242ba",,"akanstation","192.168.1.200 (TCP/IP address),"
"2020-08-01 15:30:14","113.165.166.27","tcp",548,"static.vdc.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","MsThao-DaLat","f3edf10209c0b1d521346a8f1c8f3f20",,"MsThao-DaLat","192.168.9.250 (TCP/IP address),"
"2020-08-01 15:30:16","171.229.247.44","tcp",548,"dynamic-adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Hanome","4bf4dd6b8050a0ed50cffd44f5874c41",,"Hanome","192.168.1.87 (TCP/IP address),"
"2020-08-01 15:30:21","101.53.21.162","tcp",548,"ci53.21-162.netnam.vn","afp",24173,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HCMNASSTUDIO","333a6e6c4ca34a373e06295aa0e9874f",,"HCMNASSTUDIO","172.16.1.14 (TCP/IP address),"
"2020-08-01 15:30:22","171.234.229.186","tcp",548,"dynamic-adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS-VLD4D","5d730dd05ff78871f0dd59ce00baa2e9",,"LS-VLD4D","192.168.1.4 (TCP/IP address),"
"2020-08-01 15:30:27","113.172.96.74","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","KITZ","8d63210ddfe3decb11a6497365eee92b",,"KITZ","192.168.1.15 (TCP/IP address),"
"2020-08-01 15:30:27","183.91.4.80","tcp",548,"static.cmcti.vn","afp",45903,"VN","HA NOI","HANOI",0,,"TimeCapsule6,116","AFP3.3,AFP3.2,AFP3.1","DHCAST128,DHX2,SRP,Recon1","SupportsCopyFile,SupportsChgPwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsReconnect,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","ablink","4330504e31303337444d37330069672d",,"ABLINK","0.0.0.1:548,10.0.1.1:548,172.16.42.1:548,fe80:000c:0000:0000:5e96:9dff:fe6e::548,fe80:000d:0000:0000:5c96:9dff:fe68::548,0.0.0.1 (DNS address),"
"2020-08-01 15:30:30","1.55.231.184","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Nas-Server","ddd82d0e539b429020849c13677d7709",,"Nas-Server","192.168.1.254 (TCP/IP address),"
"2020-08-01 15:30:31","113.172.88.241","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Trends","f6bb1eff99173ce5e0fae70a41afa0d5",,"Trends","192.168.1.201 (TCP/IP address),"
"2020-08-01 15:30:33","45.125.200.2","tcp",548,,"afp",45896,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NAS-ACR","fc1bb06639cfb437a88362656d656c00",,"NAS-ACR","10.214.11.4 (TCP/IP address),"
"2020-08-01 15:30:33","123.20.86.186","tcp",548,,"afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Synology","3b8fdf31cf7ea03b4823c891b30dca03",,"Synology","192.168.29.79 (TCP/IP address),"
"2020-08-01 15:30:34","1.53.139.249","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","KS-HOANGANH","7e5ce13876c286c8b0352d82c89d6eae",,"KS-HOANGANH","192.168.1.131 (TCP/IP address),"
"2020-08-01 15:30:35","42.115.218.249","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Hspark4090_NAS","fadb066049aae68f40ccef717ea15920",,"Hspark4090_NAS","192.168.1.10 (TCP/IP address),"
"2020-08-01 15:30:41","14.161.5.233","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","idhouse-storage","ff45264e7854f44e65bf0bffe18aea2e",,"idhouse-storage","192.168.100.254 (TCP/IP address),"
"2020-08-01 15:30:47","115.76.189.222","tcp",548,"adsl.viettel.vn","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","MyNas","e5866b19f607644e6ced665db301dd9c",,"MyNas","192.168.1.10 (TCP/IP address),"
"2020-08-01 15:30:57","115.79.78.184","tcp",548,"adsl.viettel.vn","afp",7552,"VN","SOC TRANG","SOC TRANG",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","THPTUVK-NAS","960e26ccdc3b7e8c0fe9881264f4a4d9",,"THPTUVK-NAS","192.168.0.10 (TCP/IP address),"
"2020-08-01 15:30:57","222.255.136.186","tcp",548,"static.vnpt.vn","afp",45899,"VN","DA NANG","DA NANG",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","synology-RS2418","21c99e9c1e299e39d822195fb1c65db3",,"synology-RS2418","192.168.110.18 (TCP/IP address),"
"2020-08-01 15:30:59","14.227.162.169","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","CHiNHi","e7fb223b3d600f199488ff2cfa33923a",,"CHiNHi","192.168.1.5 (TCP/IP address),"
"2020-08-01 15:31:10","27.64.5.195","tcp",548,"localhost","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","BDMserver","c7ba0e7dd6bc390ee67194bfc098734b",,"BDMserver","192.168.1.100 (TCP/IP address),"
"2020-08-01 15:31:10","171.227.110.197","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk2.2.4","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS220DE7CD","38f1ab0fccef5d43fbdccbaabca97521",,"LS220DE7CD","192.168.1.154 (TCP/IP address),"
"2020-08-01 15:31:10","42.117.217.143","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","MINHTIEN-DESIGN","29bd59859c5c4151c056a60c2e56644c",,"MINHTIEN-DESIGN","192.168.1.68 (TCP/IP address),"
"2020-08-01 15:31:11","118.69.53.247","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","AnGiang","fd3365aceb34b8782fb400a2c8ec0153",,"AnGiang","192.168.0.220 (TCP/IP address),"
"2020-08-01 15:31:11","115.78.2.137","tcp",548,,"afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk2.2.2","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS420DD53","9ffd1267726bc04ab3c896f2ff365267",,"LS420DD53","192.168.11.199 (TCP/IP address),"
"2020-08-01 15:31:11","42.115.218.175","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk2.2.4","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TS3400D466","fc611606710601f4e0d9b9d97677ea4a",,"TS3400D466","192.168.0.107 (TCP/IP address),"
"2020-08-01 15:31:13","183.91.23.228","tcp",548,"static.cmcti.vn","afp",45903,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","1134f4a3ce17457485ab0ab0da3b23e2",,"DiskStation","0.0.0.0 (TCP/IP address),"
"2020-08-01 15:31:17","14.168.230.66","tcp",548,"static.vnpt.vn","afp",45899,"VN","DONG THAP","CAO LANH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TriThanhNAS","c2f3fb0feb9e3a36c23e09e8b0ad395e",,"TriThanhNAS","192.168.1.201 (TCP/IP address),"
"2020-08-01 15:31:18","115.78.6.230","tcp",548,,"afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HANG","32b7132d89ae577c9af7d59455a2482d",,"HANG","192.168.1.203 (TCP/IP address),"
"2020-08-01 15:31:19","113.161.48.6","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","File-server","1aaa5903eb5cb5adf0c8c423a09ff046",,"File-server","192.168.1.119 (TCP/IP address),"
"2020-08-01 15:31:22","123.24.169.96","tcp",548,,"afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NAS-HIEN","1ec619d6730c5609a57f661339f96d97",,"NAS-HIEN","192.168.1.49 (TCP/IP address),"
"2020-08-01 15:31:27","113.169.149.155","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Data","528392af8339be8a89a463ef0def2f70",,"Data","192.168.1.234 (TCP/IP address),"
"2020-08-01 15:31:39","14.161.0.122","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk2.2.3","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","UMVietnamNAS","096847abda437ea32fe0c3e3abecb52b",,"UMVietnamNAS","192.168.1.130 (TCP/IP address),"
"2020-08-01 15:31:40","42.119.26.9","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Angeline_server","589e52abc98d8820ebb9eb4592861c93",,"Angeline_server","192.168.1.48 (TCP/IP address),"
"2020-08-01 15:31:40","42.113.249.154","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"TimeCapsule8,119","AFP3.3,AFP3.2,AFP3.1","DHCAST128,DHX2,SRP,Recon1","SupportsCopyFile,SupportsChgPwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsReconnect,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","airport-apple","4338364c44355a54463948350069672d",,"AirPort Apple","192.168.1.1:548,fe80:0009:0000:0000:9272:40ff:fe07::548,192.168.1.1 (DNS address),"
"2020-08-01 15:31:41","116.105.208.207","tcp",548,,"afp",24086,"VN","HA NOI","HANOI",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NasSynology","6fe7280b0c282a5511f436dcade6d276",,"NasSynology","192.168.1.12 (TCP/IP address),"
"2020-08-01 15:31:41","123.19.175.40","tcp",548,,"afp",45899,"VN","DA NANG","DA NANG",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","sever","7ec523f3593ddfc0e6396135d01612ac",,"sever","192.168.1.100 (TCP/IP address),"
"2020-08-01 15:31:42","123.20.252.184","tcp",548,,"afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TS-WXLE2A","eb5d7bd92ccd20bc6503569ba7ed3860",,"TS-WXLE2A","192.168.1.222 (TCP/IP address),"
"2020-08-01 15:31:42","14.186.110.47","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk2.2.4","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TS3400RBE2","cb20067533be2303486bc0ccbcd0c831",,"TS3400RBE2","192.168.1.199 (TCP/IP address),"
"2020-08-01 15:31:54","45.118.136.175","tcp",548,,"afp",45557,"VN","BINH DUONG","THU DAU MOT",0,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","PSB_File_Server","87d3135ef6c9b18e980edefb621ed340",,"PSB_File_Server","192.168.55.254 (TCP/IP address),"
"2020-08-01 15:31:55","112.197.91.234","tcp",548,,"afp",45543,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"MacBookPro12,1","AFP3.4,AFP3.3,AFP3.2,AFP3.1,AFPX03","DHCAST128,DHX2,Recon1,Client Krb v2,GSS","SupportsCopyFile,SupportsChgPwd,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsReconnect,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Vladimirs MacBook Pro","d746c0e162e65c0d8ae93f3326fb85bb","afpserver/vladimirs-macbook-pro-2.local@LOCAL","Vladimirs MacBook Pro",
"2020-08-01 15:31:55","115.74.208.67","tcp",548,"adsl.viettel.vn","afp",7552,"VN","BAC LIEU","BAC LIEU",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Bac_Lieu","19924bcebd8babd9d2601f13d2c57a34",,"Bac_Lieu","192.168.0.220 (TCP/IP address),"
"2020-08-01 15:31:55","118.69.170.25","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","PKBACKUP","95f8ce879858f8d34f5f27f7aa4a6d9c",,"PKBACKUP","118.69.170.25 (TCP/IP address),"
"2020-08-01 15:31:56","113.161.83.215","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TS-WXL862","e3a191dbe20aeae454f65d4be817d84b",,"TS-WXL862","192.168.1.253 (TCP/IP address),"
"2020-08-01 15:32:00","14.248.68.178","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","EFAST","862dcc4e467c51a6a274647ad525044f",,"EFAST","192.168.1.111 (TCP/IP address),"
"2020-08-01 15:32:00","171.247.44.99","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","d9d667189a81c0860d9fd47ed14d5fa5",,"DiskStation","192.168.31.99 (TCP/IP address),"
"2020-08-01 15:32:00","116.102.3.29","tcp",548,,"afp",24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk2.2.5","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TS5600D8CE","a8afe11c62c0e9d915d80783562e0248",,"TS5600D8CE","192.168.1.100 (TCP/IP address),"
