timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,gitversion,sysinfo,opensslversion,allocator,javascriptengine,bits,maxbsonobjectsize,ok,visible_databases,sector
8/1/2020 7:24,113.171.23.142,tcp,27017,static.vnpt.vn,mongodb,4.2.2,45899,VN,HA NOI,HANOI,517311,,a0bbbff6ada159e19298d37946ac8dc4b497eadf,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config,Communications
8/1/2020 7:24,118.69.170.152,tcp,27017,,mongodb,4.0.13,18403,VN,HA NOI,HANOI,517311,,bda366f0b0e432ca143bc41da54d8732bd8d03c0,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,45.117.171.232,tcp,27017,,mongodb,3.2.21,45544,VN,HA NOI,HANOI,0,,1ab1010737145ba3761318508ff65ba74dfe8155,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,103.88.122.26,tcp,27017,,mongodb,4.2.8,135909,VN,BINH DUONG,DI AN,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,123.31.26.74,tcp,27017,,mongodb,3.4.2,45899,VN,HA NOI,HANOI,517311,,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,03kc491axp-meow | 0911g90wa8-meow | 0bghh0yer6-meow | 2qsrapoae5-meow | 5pf0vbh8tw-meow,Communications
8/1/2020 7:24,117.1.97.29,tcp,27017,localhost,mongodb,4.2.6,7552,VN,HA NOI,HANOI,517312,,20364840b8f1af16917e4c23c1b5f5efd8b352f8,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config | local | vSpeakDB,Communications
8/1/2020 7:24,203.113.174.1,tcp,27017,,mongodb,3.4.7,7552,VN,HA NOI,HANOI,517312,,cf38c1b8a0a8dca4a11737581beafef4fe120bcd,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,14.225.74.30,tcp,27017,,mongodb,4.0.10,45899,VN,HA NOI,HANOI,517311,,c389e7f69f637f7a1ac3cc9fae843b635f20b766,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,123.30.157.223,tcp,27017,static.vnpt.vn,mongodb,4.0.11,45899,VN,HA NOI,HANOI,517311,,417d1a712e9f040d54beca8e4943edce218e9a8c,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,45.124.87.57,tcp,27017,sv-87057.bkns.vn,mongodb,4.0.4,135905,VN,HA NOI,HANOI,0,,f288a3bdf201007f3693c58e140056adf8b04839,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,14.248.84.128,tcp,27017,,mongodb,4.2.0,45899,VN,HA NOI,HANOI,517311,,a4b751dcf51dd249c5865812b390cfd1c0129c30,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | TruSafe | admin | config | local,Communications
8/1/2020 7:24,103.90.220.99,tcp,27017,,mongodb,4.2.6,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,20364840b8f1af16917e4c23c1b5f5efd8b352f8,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,103.69.193.45,tcp,27017,,mongodb,4.0.18,45899,VN,HA NOI,HANOI,0,,6883bdfb8b8cff32176b1fd176df04da9165fd67,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,171.244.38.179,tcp,27017,,mongodb,4.0.5,38731,VN,HA NOI,HANOI,517312,,3739429dd92b92d1b0ab120911a23d50bf03c412,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,125.212.247.125,tcp,27017,,mongodb,3.0.15,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,b8ff507269c382bc100fc52f75f48d54cd42ec3b,Linux ip-10-7-176-5 3.4.43-43.43.amzn1.x86_64 #1 SMP Mon May 6 18:04:41 UTC 2013 x86_64 BOOST_LIB_VERSION=1_49,OpenSSL 1.0.0-fips 29 Mar 2010,tcmalloc,V8,64,16777216,1,none visible,Communications
8/1/2020 7:24,123.25.219.106,tcp,27017,static.vdc.vn,mongodb,4.2.7,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,51d9fe12b5d19720e72dcd7db0f2f17dd9a19212,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,150.95.104.144,tcp,27017,,mongodb,4.0.6,131392,VN,HA NOI,HANOI,0,,caa42a1f75a56c7643d0b68d3880444375ec42e3,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,203.162.54.247,tcp,27017,,mongodb,3.6.9,45899,VN,HA NOI,HANOI,517311,,167861a164723168adfaaa866f310cb94010428f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,115.79.7.207,tcp,27017,,mongodb,2.6.12,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,nogitversion,Linux buildvm-23.phx2.fedoraproject.org 4.14.11-300.fc27.x86_64 #1 SMP Wed Jan 3 13:52:28 UTC 2018 x86_64 BOOST_LIB_VERSION=1_53,OpenSSL 1.0.2k-fips  26 Jan 2017,tcmalloc,V8,64,16777216,1,tj5m06s4sa-meow | tqlgsvdxmz-meow | k12km97kjx-meow | c95fbaz2eg-meow | mhzdkh5hhp-meow,Communications
8/1/2020 7:24,210.245.85.158,tcp,27017,,mongodb,3.4.2,18403,VN,HA NOI,HANOI,517311,,3f76e40c105fc223b3e5aac3e20dcd026b83b38b,deprecated,,tcmalloc,mozjs,64,16777216,1,0eitils9oo-meow | 1rtpy37h4i-meow | 2godaut19l-meow | 2yi80gs2vi-meow | 4kgqk18dxm-meow,Communications
8/1/2020 7:24,210.211.98.245,tcp,27017,,mongodb,3.6.0,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,a57d8e71e6998a2d0afde7edc11bd23e5661c915,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,103.7.41.176,tcp,27017,,mongodb,4.0.2,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,fc1573ba18aee42f97a3bb13b67af7d837826b47,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,61.14.238.141,tcp,27017,,mongodb,4.2.8,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,27.118.22.160,tcp,27017,,mongodb,4.0.18,55313,VN,HA NOI,HANOI,0,,6883bdfb8b8cff32176b1fd176df04da9165fd67,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config,Communications
8/1/2020 7:24,171.230.249.192,tcp,27017,dynamic-adsl.viettel.vn,mongodb,3.6.12,7552,VN,HA NOI,HANOI,517312,,c2b9acad0248ca06b14ef1640734b5d0595b55f1,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:24,203.162.54.47,tcp,27017,,mongodb,4.2.5,45899,VN,HA NOI,HANOI,517311,,2261279b51ea13df08ae708ff278f0679c59dc32,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:25,125.234.137.172,tcp,27017,,mongodb,3.4.7,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,cf38c1b8a0a8dca4a11737581beafef4fe120bcd,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:25,103.104.123.107,tcp,27017,static-ptr.vndata.vn,mongodb,4.2.2,135932,VN,HA NOI,HANOI,0,,a0bbbff6ada159e19298d37946ac8dc4b497eadf,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:25,171.244.33.144,tcp,27017,,mongodb,4.2.8,38731,VN,HA NOI,HANOI,517312,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:25,115.146.127.190,tcp,27017,,mongodb,2.6.12,38732,VN,HA NOI,HANOI,0,,d73c92b1c85703828b55c2916a5dd4ad46535f6a,Linux build5.ny.cbi.10gen.cc 2.6.32-431.3.1.el6.x86_64 #1 SMP Fri Jan 3 21:39:27 UTC 2014 x86_64 BOOST_LIB_VERSION=1_49,,tcmalloc,V8,64,16777216,1,none visible,Communications
8/1/2020 7:25,103.92.29.160,tcp,27017,,mongodb,4.2.8,56150,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.104.123.152,tcp,27017,static-ptr.vndata.vn,mongodb,4.0.16,135932,VN,HA NOI,HANOI,0,,2a5433168a53044cb6b4fa8083e4cfd7ba142221,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,123.31.12.83,tcp,27017,,mongodb,3.6.3,135905,VN,HA NOI,HANOI,517311,,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,171.244.7.65,tcp,27017,,mongodb,4.0.5,38731,VN,HA NOI,HANOI,517312,,3739429dd92b92d1b0ab120911a23d50bf03c412,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,119.15.169.32,tcp,27017,ci15.169-32.netnam.vn,mongodb,4.0.18,24173,VN,HA NOI,HANOI,0,,6883bdfb8b8cff32176b1fd176df04da9165fd67,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.7.40.157,tcp,27017,,mongodb,4.0.14,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,1622021384533dade8b3c89ed3ecd80e1142c132,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.92.27.122,tcp,27017,,mongodb,4.2.0,135915,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,a4b751dcf51dd249c5865812b390cfd1c0129c30,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,117.3.72.112,tcp,27017,,mongodb,4.2.3,7552,VN,DA NANG,DA NANG,517312,,6874650b362138df74be53d366bbefc321ea32d4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.56.158.247,tcp,27017,,mongodb,4.2.6,45899,VN,HAU GIANG,VI THANH,0,,20364840b8f1af16917e4c23c1b5f5efd8b352f8,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config | local,Communications
8/1/2020 7:26,123.31.12.147,tcp,27017,static.vnpt.vn,mongodb,3.4.17,135905,VN,HA NOI,HANOI,517311,,7c14a47868643bb691a507a92fe25541f998eca4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,113.162.84.162,tcp,27017,static.vdc.vn,mongodb,4.0.13,45899,VN,VINH PHUC,VINH YEN,517311,,bda366f0b0e432ca143bc41da54d8732bd8d03c0,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,45.124.86.86,tcp,27017,,mongodb,4.2.2,135905,VN,HA NOI,HANOI,0,,a0bbbff6ada159e19298d37946ac8dc4b497eadf,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,118.68.169.109,tcp,27017,,mongodb,4.2.3,18403,VN,HA NOI,HANOI,517311,,6874650b362138df74be53d366bbefc321ea32d4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.28.37.29,tcp,27017,,mongodb,3.2.22,131353,VN,HA NOI,HANOI,0,,105acca0d443f9a47c1a5bd608fd7133840a58dd,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,115.79.31.160,tcp,27017,,mongodb,4.2.4,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,b444815b69ab088a808162bdb4676af2ce00ff2c,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.56.157.160,tcp,27017,,mongodb,4.0.8,45899,VN,HA NOI,HANOI,0,,9b00696ed75f65e1ebc8d635593bed79b290cfbb,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.104.119.228,tcp,27017,,mongodb,4.2.8,63765,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,118.69.184.59,tcp,27017,,mongodb,4.2.6,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,20364840b8f1af16917e4c23c1b5f5efd8b352f8,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config | local,Communications
8/1/2020 7:26,61.28.235.49,tcp,27017,,mongodb,3.4.4,38244,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,888390515874a9debd1b6c5d36559ca86b44babd,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,123.31.12.172,tcp,27017,,mongodb,3.2.22,135905,VN,HA NOI,HANOI,517311,,105acca0d443f9a47c1a5bd608fd7133840a58dd,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA,Communications
8/1/2020 7:26,103.107.182.156,tcp,27017,,mongodb,4.2.5,45899,VN,HA NOI,HANOI,0,,2261279b51ea13df08ae708ff278f0679c59dc32,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.7.43.238,tcp,27017,mx43238.superdata.vn,mongodb,3.6.3,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,125.212.217.55,tcp,27017,,mongodb,4.2.1,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,edf6d45851c0b9ee15548f0f847df141764a317e,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config,Communications
8/1/2020 7:26,123.30.249.26,tcp,27017,static.vnpt.vn,mongodb,3.4.24,45899,VN,HA NOI,HANOI,517311,,865b4f6a96d0f5425e39a18337105f33e8db504d,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.130.212.53,tcp,27017,ip.bkhost.vn,mongodb,4.2.8,135953,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,admin | config | landing | local,Communications
8/1/2020 7:26,202.134.19.106,tcp,27017,static.cmcti.vn,mongodb,3.4.20,45903,VN,HA NOI,HANOI,0,,447847d93d6e0a21b018d5df45528e815c7c13d8,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,113.176.99.160,tcp,27017,static.vnpt.vn,mongodb,4.2.2,45899,VN,DA NANG,DA NANG,517311,,a0bbbff6ada159e19298d37946ac8dc4b497eadf,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,45.117.170.26,tcp,27017,,mongodb,3.0.15,45544,VN,HA NOI,HANOI,0,,b8ff507269c382bc100fc52f75f48d54cd42ec3b,Linux ip-10-35-227-214 2.6.32-220.el6.x86_64 #1 SMP Wed Nov 9 08:03:13 EST 2011 x86_64 BOOST_LIB_VERSION=1_49,OpenSSL 1.0.1e-fips 11 Feb 2013,tcmalloc,V8,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.28.34.52,tcp,27017,,mongodb,4.0.10,135918,VN,BAC GIANG,BAC GIANG,0,,c389e7f69f637f7a1ac3cc9fae843b635f20b766,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,171.244.38.10,tcp,27017,,mongodb,4.2.3,38731,VN,HA NOI,HANOI,517312,,6874650b362138df74be53d366bbefc321ea32d4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,14.225.3.57,tcp,27017,,mongodb,4.2.6,45899,VN,HA NOI,HANOI,517311,,20364840b8f1af16917e4c23c1b5f5efd8b352f8,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.69.193.170,tcp,27017,,mongodb,4.2.3,45899,VN,HA NOI,HANOI,0,,6874650b362138df74be53d366bbefc321ea32d4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.56.156.162,tcp,27017,,mongodb,3.4.10,45899,VN,HA NOI,HANOI,0,,078f28920cb24de0dd479b5ea6c66c644f6326e9,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.226.249.252,tcp,27017,,mongodb,4.2.8,135905,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,115.146.127.240,tcp,27017,cleverstore.vn,mongodb,4.0.10,38732,VN,HA NOI,HANOI,0,,c389e7f69f637f7a1ac3cc9fae843b635f20b766,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.20.150.225,tcp,27017,s150-225.vonlinemail.net,mongodb,3.4.13,131367,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,fbdef2ccc53e0fcc9afb570063633d992b2aae42,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,61.28.235.60,tcp,27017,,mongodb,4.2.8,38244,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.21.151.171,tcp,27017,,mongodb,3.6.18,38732,VN,HA NOI,HANOI,0,,2005f25eed7ed88fa698d9b800fe536bb0410ba4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,119.17.218.115,tcp,27017,static.netnam.vn,mongodb,4.2.8,24173,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,admin | buzzdb | cashdb | config | filechatlog,Communications
8/1/2020 7:26,171.244.49.63,tcp,27017,,mongodb,3.4.17,38731,VN,HA NOI,HANOI,517312,,7c14a47868643bb691a507a92fe25541f998eca4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.237.145.141,tcp,27017,,mongodb,4.2.3,131414,VN,HA NOI,HANOI,0,,6874650b362138df74be53d366bbefc321ea32d4,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config | local,Communications
8/1/2020 7:26,103.74.122.74,tcp,27017,sv122074.bkns.vn,mongodb,4.0.13,135967,VN,HA NOI,HANOI,0,,bda366f0b0e432ca143bc41da54d8732bd8d03c0,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,116.109.141.181,tcp,27017,,mongodb,4.2.5,24086,VN,HA NOI,HANOI,517312,,2261279b51ea13df08ae708ff278f0679c59dc32,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config | local,Communications
8/1/2020 7:26,103.7.43.172,tcp,27017,mx43172.superdata.vn,mongodb,4.2.2,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,a0bbbff6ada159e19298d37946ac8dc4b497eadf,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,210.245.33.111,tcp,27017,,mongodb,4.0.1,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,54f1582fc6eb01de4d4c42f26fc133e623f065fb,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config,Communications
8/1/2020 7:26,45.119.214.236,tcp,27017,,mongodb,4.0.16,131423,VN,HA NOI,HANOI,0,,2a5433168a53044cb6b4fa8083e4cfd7ba142221,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.221.220.171,tcp,27017,,mongodb,3.6.3,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,9586e557d54ef70f9ca4b43c26892cd55257e1a5,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.226.249.119,tcp,27017,,mongodb,4.2.3,135905,VN,HA NOI,HANOI,0,,6874650b362138df74be53d366bbefc321ea32d4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,123.30.212.76,tcp,27017,,mongodb,3.2.22,45899,VN,HA NOI,HANOI,517311,,105acca0d443f9a47c1a5bd608fd7133840a58dd,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,171.244.49.122,tcp,27017,,mongodb,3.4.24,38731,VN,HA NOI,HANOI,517312,,865b4f6a96d0f5425e39a18337105f33e8db504d,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,27.71.228.66,tcp,27017,,mongodb,4.2.6,38731,VN,HA NOI,HANOI,517312,,20364840b8f1af16917e4c23c1b5f5efd8b352f8,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:26,103.74.122.43,tcp,27017,sv122043.bkns.vn,mongodb,4.1.13,135967,VN,HA NOI,HANOI,0,,441714bc4c70699950f3ac51a5cac41dcd413eaa,deprecated,,tcmalloc,mozjs,64,16777216,1,READ_ME_TO_RECOVER_YOUR_DATA | admin | config | tcdgps,Communications
8/1/2020 7:28,210.245.8.92,tcp,27017,mail.nbm.vn,mongodb,4.2.6,18403,VN,HA NOI,HANOI,517311,,20364840b8f1af16917e4c23c1b5f5efd8b352f8,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,202.143.111.28,tcp,27017,ip.viettelidchcm.com,mongodb,3.0.15,56158,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,b8ff507269c382bc100fc52f75f48d54cd42ec3b,Linux ip-10-225-79-249 3.10.0-327.22.2.el7.x86_64 #1 SMP Thu Jun 9 10:09:10 EDT 2016 x86_64 BOOST_LIB_VERSION=1_49,OpenSSL 1.0.1e-fips 11 Feb 2013,tcmalloc,V8,64,16777216,1,none visible,Communications
8/1/2020 7:28,203.205.51.89,tcp,27017,static.cmcti.vn,mongodb,4.4.0-rc10,45903,VN,DA NANG,DA NANG,0,,5218ee3e883b0230e121ae13a7640e0bc4a313ae,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,103.137.4.103,tcp,27017,,mongodb,3.2.20,18403,VN,HA NOI,HANOI,0,,a7a144f40b70bfe290906eb33ff2714933544af8,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,163.44.192.63,tcp,27017,v163-44-192-63.a001.g.han1.static.cnode.io,mongodb,4.2.8,131392,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,14.225.5.109,tcp,27017,,mongodb,4.2.3,135905,VN,HA NOI,HANOI,517311,,6874650b362138df74be53d366bbefc321ea32d4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,42.116.35.167,tcp,27017,,mongodb,3.6.17,18403,VN,HA NOI,HANOI,517311,,3d6953c361213c5bfab23e51ab274ce592edafe6,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,118.69.166.165,tcp,27017,,mongodb,3.2.3,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,b326ba837cf6f49d65c2f85e1b70f6f31ece7937,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,112.213.84.11,tcp,27017,mx8411.superdata.vn,mongodb,3.2.13,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,23899209cad60aaafe114f6aea6cb83025ff51bc,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,45.124.94.143,tcp,27017,,mongodb,3.6.5,45899,VN,HUNG YEN,HUNG YEN,0,,a20ecd3e3a174162052ff99913bc2ca9a839d618,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,42.117.7.241,tcp,27017,,mongodb,3.0.4,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,0481c958daeb2969800511e7475dc66986fa9ed5,Linux ip-10-146-0-110 2.6.32-220.el6.x86_64 #1 SMP Wed Nov 9 08:03:13 EST 2011 x86_64 BOOST_LIB_VERSION=1_49,OpenSSL 1.0.1e-fips 11 Feb 2013,tcmalloc,V8,64,16777216,1,none visible,Communications
8/1/2020 7:28,203.171.20.142,tcp,27017,static.cmcti.vn,mongodb,4.2.8,45903,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,45.119.81.126,tcp,27017,,mongodb,4.0.2,131386,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,fc1573ba18aee42f97a3bb13b67af7d837826b47,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,45.252.250.118,tcp,27017,,mongodb,3.4.24,63760,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,865b4f6a96d0f5425e39a18337105f33e8db504d,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,203.171.21.147,tcp,27017,static.cmcti.vn,mongodb,4.2.8,45903,VN,HA NOI,HANOI,0,,43d25964249164d76d5e04dd6cf38f6111e21f5f,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,180.148.1.143,tcp,27017,,mongodb,4.2.5,45557,VN,BINH DUONG,THU DAU MOT,0,,2261279b51ea13df08ae708ff278f0679c59dc32,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,103.88.113.239,tcp,27017,,mongodb,3.6.18,24088,VN,HA NOI,HANOI,517312,,2005f25eed7ed88fa698d9b800fe536bb0410ba4,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,103.74.123.41,tcp,27017,sv123041.bkns.vn,mongodb,4.0.4,135967,VN,HA NOI,HANOI,0,,f288a3bdf201007f3693c58e140056adf8b04839,deprecated,,tcmalloc,mozjs,64,16777216,1,none visible,Communications
8/1/2020 7:28,45.124.87.127,tcp,27017,,mongodb,3.4.20,135905,VN,HA NOI,HANOI,0,,447847d93d6e0a21b018d5df45528e815c7c13d8,deprecated,,tcmalloc,mozjs,64,16777216,1,1rjbmhszcw-meow | 23pof8wh53-meow | 8vsclxymi9-meow | 98y8zwur1y-meow | amrl6wkbq2-meow,Communications
