timestamp,ip,protocol,port,hostname,packets,size,asn,geo,region,city,naics,sic,sector
8/1/2020 7:01,116.103.38.113,udp,123,,6,2352,24086,VN,THUA THIEN-HUE,HUE,517312,,Communications
8/1/2020 7:01,171.231.126.158,udp,123,dynamic-adsl.viettel.vn,1,80,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 7:01,116.102.82.114,udp,123,,44,19360,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:01,171.246.234.165,udp,123,dynamic-ip-adsl.viettel.vn,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:01,171.247.64.75,udp,123,,79,34760,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:02,118.68.78.171,udp,123,,2,664,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:02,203.205.52.70,udp,123,static.cmcti.vn,1,296,45903,VN,DA NANG,DA NANG,0,,Communications
8/1/2020 7:02,113.160.198.248,udp,123,,6,2568,45899,VN,HA NAM,PHU LY,517311,,Communications
8/1/2020 7:02,116.100.226.151,udp,123,dynamic-adsl.viettel.vn,91,40040,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:02,171.239.167.178,udp,123,,1,224,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:02,42.114.152.182,udp,123,,1,440,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:03,171.243.7.252,udp,123,dynamic-ip-adsl.viettel.vn,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:03,171.246.39.26,udp,123,dynamic-ip-adsl.viettel.vn,1,224,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:03,42.115.93.183,udp,123,,1,80,131178,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:03,27.69.184.146,udp,123,localhost,1,152,7552,VN,KHANH HOA,NHA TRANG,517312,,Communications
8/1/2020 7:04,27.74.76.192,udp,123,localhost,1,224,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:04,123.20.102.213,udp,123,,97,42680,45899,VN,BEN TRE,BEN TRE,517311,,Communications
8/1/2020 7:04,1.54.11.7,udp,123,,73,32120,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:04,14.161.44.87,udp,123,,4,1472,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:04,171.228.112.22,udp,123,,98,43120,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:05,123.16.41.203,udp,123,static.vnpt.vn,100,44000,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:05,27.79.192.180,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:05,171.231.121.223,udp,123,dynamic-adsl.viettel.vn,76,33440,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:05,27.64.72.248,udp,123,localhost,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:05,113.173.124.212,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:06,118.71.106.169,udp,123,ip-address-pool-xxx.fpt.vn,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:06,116.108.32.175,udp,123,,100,44000,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:06,115.77.96.161,udp,123,adsl.viettel.vn,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:06,171.225.177.50,udp,123,dynamic-adsl.viettel.vn,11,4480,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:06,14.186.214.192,udp,123,,1,224,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:06,113.22.177.10,udp,123,,3,1320,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:06,42.113.71.25,udp,123,,25,11000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:06,27.72.96.13,udp,123,,1,440,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:06,42.115.169.194,udp,123,,24,10560,18403,VN,DA NANG,DA NANG,517311,,Communications
8/1/2020 7:06,115.72.208.63,udp,123,adsl.viettel.vn,1,80,7552,VN,AN GIANG,MY HOA,517312,,Communications
8/1/2020 7:06,115.76.22.166,udp,123,adsl.viettel.vn,1,152,7552,VN,AN GIANG,LONG XUYEN,517312,,Communications
8/1/2020 7:06,58.187.56.61,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:07,171.231.159.197,udp,123,dynamic-ip-adsl.viettel.vn,1,152,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 7:07,115.76.150.223,udp,123,adsl.viettel.vn,99,43560,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:07,27.75.207.206,udp,123,,74,32560,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:07,1.54.19.24,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:08,113.22.246.83,udp,123,,2,520,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:08,42.119.93.131,udp,123,,1,368,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:08,116.102.182.83,udp,123,,1,80,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:08,183.81.105.244,udp,123,,97,42680,18403,VN,KHANH HOA,NHA TRANG,517311,,Communications
8/1/2020 7:08,116.109.237.109,udp,123,,100,44000,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:09,116.108.72.162,udp,123,,13,5504,24086,VN,CAN THO,CAN THO,517312,,Communications
8/1/2020 7:09,116.118.63.63,udp,123,,1,80,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:09,27.75.85.195,udp,123,localhost,2,664,7552,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,Communications
8/1/2020 7:10,116.103.175.63,udp,123,,2,520,24086,VN,QUANG NGAI,QUANG NGAI,517312,,Communications
8/1/2020 7:10,42.116.46.108,udp,123,,1,368,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:10,27.76.203.157,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:10,171.246.21.138,udp,123,dynamic-adsl.viettel.vn,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:10,116.98.193.76,udp,123,,1,80,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:11,118.68.53.86,udp,123,,3,1320,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:11,171.229.169.145,udp,123,dynamic-ip-adsl.viettel.vn,6,2568,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:11,1.54.173.196,udp,123,,99,43560,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:11,115.74.252.166,udp,123,adsl.viettel.vn,4,1688,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:11,113.172.246.185,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:11,42.113.229.87,udp,123,,1,80,18403,VN,TRA VINH,TRA VINH,517311,,Communications
8/1/2020 7:11,116.108.169.244,udp,123,,1,440,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:11,14.187.168.166,udp,123,static.vnpt.vn,1,440,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:12,171.235.241.36,udp,123,dynamic-ip-adsl.viettel.vn,98,43120,7552,VN,DONG NAI,DINH QUAN,517312,,Communications
8/1/2020 7:12,183.80.117.12,udp,123,,2,664,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:12,116.106.125.68,udp,123,dynamic-ip-adsl.viettel.vn,2,592,24086,VN,BEN TRE,BEN TRE,517312,,Communications
8/1/2020 7:12,14.187.171.227,udp,123,static.vnpt.vn,1,224,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:12,123.20.158.44,udp,123,,12,5136,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:13,58.187.22.230,udp,123,adsl-dynamic-pool-xxx.fpt.vn,1,440,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:13,27.75.168.204,udp,123,localhost,9,3960,7552,VN,BEN TRE,BEN TRE,517312,,Communications
8/1/2020 7:13,113.173.110.42,udp,123,static.vnpt.vn,1,152,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:13,171.249.229.200,udp,123,,99,43560,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:14,171.232.100.58,udp,123,dynamic-adsl.viettel.vn,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:14,116.105.128.247,udp,123,,1,296,24086,VN,QUANG NGAI,QUANG NGAI,517312,,Communications
8/1/2020 7:14,58.187.243.31,udp,123,,1,80,18403,VN,HA NAM,PHU LY,517311,,Communications
8/1/2020 7:14,27.78.135.5,udp,123,localhost,79,34760,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:14,171.231.201.3,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:14,171.231.172.72,udp,123,,100,44000,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 7:14,58.186.109.168,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:14,58.186.224.26,udp,123,,100,44000,18403,VN,CAN THO,CAN THO,517311,,Communications
8/1/2020 7:15,123.20.156.246,udp,123,,1,152,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:15,42.115.197.233,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:15,14.187.164.85,udp,123,static.vnpt.vn,80,35200,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:15,27.71.139.119,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:15,42.117.225.252,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:15,27.71.146.24,udp,123,localhost,1,296,7552,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 7:15,113.22.175.78,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:16,171.233.140.123,udp,123,,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:16,115.72.158.18,udp,123,adsl.viettel.vn,94,41360,7552,VN,VINH LONG,VINH LONG,517312,,Communications
8/1/2020 7:17,58.187.52.113,udp,123,adsl-dynamic-pool-xxx.fpt.vn,100,44000,18403,VN,NGHE AN,VINH,517311,,Communications
8/1/2020 7:17,42.115.34.130,udp,123,,1,224,131178,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:17,171.238.254.130,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:17,115.72.221.132,udp,123,adsl.viettel.vn,1,80,7552,VN,AN GIANG,MY HOA,517312,,Communications
8/1/2020 7:17,183.80.118.77,udp,123,,1,440,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:18,27.71.64.66,udp,123,localhost,7,2936,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:18,1.53.193.70,udp,123,,1,224,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:18,1.54.95.211,udp,123,,1,80,18403,VN,SOC TRANG,SOC TRANG,517311,,Communications
8/1/2020 7:19,14.186.238.228,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:19,116.118.33.53,udp,123,,11,4840,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:19,116.102.119.109,udp,123,,1,80,7552,VN,TRA VINH,TRA VINH,517312,,Communications
8/1/2020 7:20,115.77.242.149,udp,123,adsl.viettel.vn,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:20,118.71.202.222,udp,123,ip-address-pool-xxx.fpt.vn,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:20,42.114.218.212,udp,123,,100,44000,18403,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 7:20,27.65.40.92,udp,123,localhost,99,43560,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:20,58.186.95.242,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:20,115.72.237.114,udp,123,adsl.viettel.vn,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:20,123.16.15.126,udp,123,static.vnpt.vn,99,43200,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:21,171.226.5.87,udp,123,dynamic-ip-adsl.viettel.vn,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:21,171.227.244.144,udp,123,dynamic-ip-adsl.viettel.vn,85,37400,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:21,115.77.190.197,udp,123,,1,440,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:22,27.79.108.130,udp,123,localhost,100,44000,7552,VN,LAM DONG,DA LAT,517312,,Communications
8/1/2020 7:22,171.251.127.51,udp,123,dynamic-ip-adsl.viettel.vn,8,3520,7552,VN,QUANG NGAI,QUANG NGAI,517312,,Communications
8/1/2020 7:22,171.232.52.233,udp,123,dynamic-ip-adsl.viettel.vn,1,296,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:22,27.64.52.143,udp,123,localhost,1,440,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:23,1.55.132.121,udp,123,,3,1320,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:23,116.103.176.176,udp,123,,1,368,24086,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:23,123.20.125.83,udp,123,,1,224,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:23,171.237.122.122,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:23,171.231.123.240,udp,123,dynamic-adsl.viettel.vn,100,44000,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:23,14.226.251.26,udp,123,static.vnpt.vn,97,42680,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:24,171.231.93.49,udp,123,dynamic-ip-adsl.viettel.vn,1,296,7552,VN,GIA LAI,PLEIKU,517312,,Communications
8/1/2020 7:24,171.246.201.62,udp,123,dynamic-adsl.viettel.vn,26,11368,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:24,27.79.167.246,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:24,171.234.2.17,udp,123,dynamic-ip-adsl.viettel.vn,79,34760,7552,VN,KHANH HOA,NHA TRANG,517312,,Communications
8/1/2020 7:25,58.186.233.151,udp,123,,1,224,18403,VN,CAN THO,CAN THO,517311,,Communications
8/1/2020 7:25,171.247.207.171,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,CAN THO,CAN THO,517312,,Communications
8/1/2020 7:25,113.190.157.195,udp,123,static.vnpt.vn,2,592,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:25,117.3.216.186,udp,123,,2,592,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:25,1.54.169.234,udp,123,,3,1320,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:25,171.231.167.211,udp,123,dynamic-adsl.viettel.vn,1,224,7552,VN,BINH DINH,QUI NHON,517312,,Communications
8/1/2020 7:26,222.254.6.54,udp,123,static.vnpt.vn,2,592,45899,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:26,1.55.113.19,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:26,27.75.24.101,udp,123,localhost,100,44000,7552,VN,VINH LONG,VINH LONG,517312,,Communications
8/1/2020 7:27,58.187.231.4,udp,123,,100,44000,18403,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 7:27,42.113.50.234,udp,123,,100,44000,18403,VN,CAN THO,CAN THO,517311,,Communications
8/1/2020 7:27,116.98.150.15,udp,123,dynamic-adsl.viettel.vn,1,296,24086,VN,DA NANG,DA NANG,517312,,Communications
8/1/2020 7:27,171.235.129.21,udp,123,dynamic-ip-adsl.viettel.vn,1,296,7552,VN,BAC LIEU,BAC LIEU,517312,,Communications
8/1/2020 7:28,14.226.236.79,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:28,14.187.39.28,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:29,27.74.109.113,udp,123,localhost,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:29,14.226.244.208,udp,123,static.vnpt.vn,1,440,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:29,116.118.5.38,udp,123,,6,2352,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:29,1.53.139.76,udp,123,,2,880,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:29,14.163.64.203,udp,123,static.vnpt.vn,1,80,45899,VN,HAI PHONG,HAI PHONG,517311,,Communications
8/1/2020 7:30,115.77.191.192,udp,123,,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:30,14.186.54.2,udp,123,static.vnpt.vn,87,38280,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:30,27.68.66.16,udp,123,localhost,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:30,113.172.248.149,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:30,42.117.133.79,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:30,14.186.113.208,udp,123,static.vnpt.vn,2,592,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:31,42.117.235.158,udp,123,,1,224,18403,VN,KHANH HOA,NHA TRANG,517311,,Communications
8/1/2020 7:31,42.115.211.117,udp,123,,3,1320,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:32,14.187.231.132,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:32,42.116.93.221,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:32,116.105.120.17,udp,123,,69,30360,24086,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:32,1.54.41.194,udp,123,,79,34760,18403,VN,THUA THIEN-HUE,HUE,517311,,Communications
8/1/2020 7:32,27.74.240.148,udp,123,localhost,1,152,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:32,171.237.108.116,udp,123,dynamic-ip-adsl.viettel.vn,1,296,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:32,171.252.200.64,udp,123,dynamic-ip-adsl.viettel.vn,2,664,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:33,183.80.118.4,udp,123,,2,808,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:33,58.187.30.122,udp,123,adsl-dynamic-pool-xxx.fpt.vn,1,368,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:33,171.246.36.239,udp,123,dynamic-adsl.viettel.vn,1,368,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:33,113.173.177.225,udp,123,static.vnpt.vn,82,36080,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:33,27.118.17.10,udp,123,,83,36520,55313,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:33,42.115.246.33,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:33,42.115.146.133,udp,123,,3,1320,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:34,113.22.21.114,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:34,116.111.117.160,udp,123,,7,3008,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:34,115.77.189.209,udp,123,,1,80,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:34,42.112.73.253,udp,123,,1,224,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:34,42.119.25.98,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:35,45.118.136.240,udp,123,,2,808,45557,VN,BINH DUONG,THU DAU MOT,0,,Communications
8/1/2020 7:35,116.106.16.193,udp,123,dynamic-ip-adsl.viettel.vn,1,152,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:35,171.238.201.190,udp,123,dynamic-adsl.viettel.vn,60,26400,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:35,171.232.196.44,udp,123,dynamic-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:36,113.173.237.241,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:36,171.251.249.18,udp,123,dynamic-ip-adsl.viettel.vn,1,224,7552,VN,QUANG NAM,TAM KY,517312,,Communications
8/1/2020 7:36,42.114.221.88,udp,123,,2,520,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:36,42.114.127.240,udp,123,,100,44000,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:36,27.75.72.5,udp,123,localhost,31,13640,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:36,115.72.165.247,udp,123,adsl.viettel.vn,1,224,7552,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,Communications
8/1/2020 7:37,171.239.210.85,udp,123,dynamic-ip-adsl.viettel.vn,76,33440,7552,VN,CAN THO,CAN THO,517312,,Communications
8/1/2020 7:37,115.76.221.6,udp,123,adsl.viettel.vn,1,296,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:37,27.2.123.10,udp,123,,1,224,45543,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,Communications
8/1/2020 7:38,58.186.212.143,udp,123,,1,80,18403,VN,HAI DUONG,HAI DUONG,517311,,Communications
8/1/2020 7:38,115.75.215.110,udp,123,,1,440,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:38,27.65.233.63,udp,123,localhost,31,13640,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:38,27.74.236.53,udp,123,localhost,58,25520,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:38,42.116.32.164,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:39,42.112.218.254,udp,123,,2,520,18403,VN,HA TINH,HA TINH,517311,,Communications
8/1/2020 7:39,1.55.16.242,udp,123,,1,152,18403,VN,HA NOI,HANOI,517311,,Communications
8/1/2020 7:39,171.246.32.124,udp,123,dynamic-ip-adsl.viettel.vn,100,44000,7552,VN,HA NOI,HANOI,517312,,Communications
8/1/2020 7:39,171.250.59.163,udp,123,dynamic-ip-adsl.viettel.vn,2,520,7552,VN,LONG AN,TAN AN,517312,,Communications
8/1/2020 7:40,171.232.72.177,udp,123,dynamic-ip-adsl.viettel.vn,24,10560,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:41,14.188.160.33,udp,123,static.vnpt.vn,10,4256,45899,VN,HAI DUONG,HAI DUONG,517311,,Communications
8/1/2020 7:41,123.21.153.200,udp,123,,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:42,42.118.23.230,udp,123,,100,44000,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:43,115.79.199.8,udp,123,,1,368,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:43,42.113.109.55,udp,123,,2,592,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:43,27.68.162.248,udp,123,localhost,1,296,7552,VN,BEN TRE,BEN TRE,517312,,Communications
8/1/2020 7:43,171.236.243.50,udp,123,dynamic-ip-adsl.viettel.vn,2,664,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:43,113.172.194.156,udp,123,static.vnpt.vn,1,296,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:44,171.227.101.35,udp,123,dynamic-ip-adsl.viettel.vn,2,664,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:44,14.169.189.171,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:44,27.75.140.40,udp,123,localhost,30,13056,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,Communications
8/1/2020 7:44,14.186.131.78,udp,123,static.vnpt.vn,100,44000,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,Communications
8/1/2020 7:44,1.52.69.165,udp,123,,2,736,18403,VN,KON TUM,KON TUM,517311,,Communications
8/1/2020 7:45,113.164.230.58,udp,123,static.vnpt.vn,100,44000,45899,VN,HA NOI,HANOI,517311,,Communications
